Inventory_ID,Product_ID,Warehouse_ID,Stock_Date,Opening_Stock,Received_Qty,Sold_Qty,Closing_Stock,Reorder_Level,Safety_Stock
INV000409,P1762,W001,13-Sep-2025,1703,375,187,1891,286,115
INV000410,P1575,W010,24-Nov-2025,1394,755,1195,954,162,82
INV000411,P1377,W008,04-Dec-2025,1703,268,380,1591,152,77
INV000412,P1040,W018,16-Mar-2025,1038,915,1137,816,40,14
INV000413,P1237,W001,12-Jul-2025,1562,434,729,1267,271,122
INV000414,P1802,W004,13-May-2025,200,728,820,108,164,33
INV000415,P1469,W019,05-Feb-2025,1761,753,1067,1447,246,103
INV000416,P1961,W002,24-Aug-2025,1854,232,365,1721,151,55
INV000417,P1901,W002,08-Aug-2025,502,957,338,1121,29,10
INV000418,P1855,W016,12-Mar-2025,796,806,732,870,140,35
INV000419,P1016,W007,05-Apr-2025,1324,341,1043,622,281,168
INV000420,P1051,W020,21-Aug-2025,1969,597,672,1894,195,93
INV000421,P1579,W011,28-Aug-2025,359,632,991,0,210,100
INV000422,P1339,W011,01-Aug-2025,1956,911,145,2722,107,62
INV000423,P1842,W018,12-Jan-2025,1023,323,1042,304,162,88
INV000424,P1319,W001,08-Aug-2025,1327,643,730,1240,144,70
INV000425,P1154,W015,29-Jul-2025,46,507,61,492,175,59
INV000426,P1113,W001,20-Apr-2025,1687,246,870,1063,146,33
INV000427,P1302,W005,18-Nov-2025,1555,117,215,1457,239,116
INV000428,P1627,W007,15-Aug-2025,497,201,698,0,108,48
INV000429,P1127,W005,04-Aug-2025,197,204,401,0,161,44
INV000430,P1798,W020,15-Nov-2025,1343,882,774,1451,214,61
INV000431,P1303,W004,12-Apr-2025,1632,832,617,1847,298,130
INV000432,P1314,W009,27-Nov-2025,942,314,50,1206,227,121
INV000433,P1663,W011,25-Nov-2025,1338,508,719,1127,40,19
INV000434,P1863,W018,20-Jun-2025,403,658,437,624,68,28
INV000435,P1436,W012,06-Aug-2025,643,737,1106,274,219,113
INV000436,P1798,W019,03-May-2025,1768,345,747,1366,291,63
INV000437,P1305,W015,17-Jul-2025,186,639,368,457,270,131
INV000438,P1130,W008,01-Jul-2025,1294,473,413,1354,21,7
INV000439,P1829,W011,31-Mar-2025,412,583,995,0,66,32
INV000440,P1767,W016,27-Dec-2025,323,261,260,324,160,57
INV000441,P1751,W002,13-Sep-2025,315,206,190,331,280,103
INV000442,P1883,W014,21-Apr-2025,1140,715,738,1117,186,46
INV000443,P1499,W007,02-Jun-2025,921,882,613,1190,93,20
INV000444,P1198,W012,24-Jan-2025,273,62,335,0,20,4
INV000445,P1586,W004,19-Dec-2025,1558,643,600,1601,298,78
INV000446,P1574,W006,18-Aug-2025,1397,58,842,613,172,88
INV000447,P1387,W006,12-Feb-2025,1090,472,472,1090,248,83
INV000448,P1639,W016,22-Aug-2025,1436,334,6,1764,25,12
INV000449,P1264,W019,05-Jan-2025,555,31,215,371,80,45
INV000450,P1610,W014,16-Apr-2025,904,276,277,903,47,21
INV000451,P1794,W019,11-Oct-2025,658,471,746,383,140,50
INV000452,P1097,W008,11-Sep-2025,1880,243,652,1471,228,115
INV000453,P1454,W012,04-Oct-2025,1415,532,1110,837,82,21
INV000454,P1662,W007,02-Dec-2025,887,328,613,602,152,49
INV000455,P1052,W013,28-Sep-2025,760,815,717,858,295,123
INV000456,P1632,W004,12-May-2025,1980,956,742,2194,188,73
INV000457,P1913,W013,20-Feb-2025,1826,983,812,1997,99,30
INV000458,P1824,W001,11-Feb-2025,1860,515,364,2011,288,114
INV000459,P1686,W011,10-Jan-2025,517,477,440,554,168,83
INV000460,P1804,W009,30-Mar-2025,978,181,1155,4,148,60
INV000461,P1362,W014,15-Jul-2025,1372,820,1128,1064,94,51
INV000462,P1328,W013,20-Apr-2025,888,766,953,701,268,106
INV000463,P1084,W013,31-Jan-2025,895,75,599,371,29,16
INV000464,P1723,W011,01-Sep-2025,1371,467,1149,689,56,11
INV000465,P1315,W012,06-May-2025,917,781,779,919,54,24
INV000466,P1868,W012,23-Aug-2025,1105,121,628,598,224,69
INV000467,P1466,W015,19-Feb-2025,561,821,824,558,115,45
INV000468,P1893,W006,03-Sep-2025,1781,984,381,2384,193,75
INV000469,P1139,W003,30-Mar-2025,1034,902,142,1794,202,109
INV000470,P1162,W014,16-Nov-2025,393,85,251,227,98,33
INV000471,P1347,W018,05-Dec-2025,434,78,512,0,200,62
INV000472,P1027,W002,25-Dec-2025,920,245,387,778,22,11
INV000473,P1492,W015,04-Apr-2025,277,226,503,0,259,134
INV000474,P1651,W005,25-Oct-2025,1183,497,1162,518,154,35
INV000475,P1662,W013,29-Jul-2025,179,409,336,252,154,67
INV000476,P1215,W004,02-Aug-2025,1565,40,991,614,28,10
INV000477,P1165,W012,13-Sep-2025,722,531,1164,89,287,81
INV000478,P1564,W006,08-Sep-2025,865,392,498,759,22,6
INV000479,P1634,W007,20-Oct-2025,1257,205,695,767,269,143
INV000480,P1945,W016,28-Oct-2025,1461,262,2,1721,80,26
INV000481,P1896,W008,28-Mar-2025,1850,42,713,1179,74,27
INV000482,P1380,W010,25-Mar-2025,863,220,653,430,188,44
INV000483,P1162,W001,12-Jan-2025,1957,698,1153,1502,269,93
INV000484,P1253,W015,02-Aug-2025,1451,888,638,1701,82,48
INV000485,P1882,W017,26-Dec-2025,162,666,828,0,297,94
INV000486,P1457,W017,02-Oct-2025,1047,327,658,716,95,55
INV000487,P1993,W005,02-Dec-2025,356,534,246,644,268,54
INV000488,P1658,W009,16-Oct-2025,1578,533,975,1136,195,87
INV000489,P1596,W012,11-Aug-2025,1420,626,395,1651,184,95
INV000490,P1102,W007,08-Apr-2025,839,702,1044,497,171,56
INV000491,P1591,W014,23-Mar-2025,525,751,27,1249,120,53
INV000492,P1381,W002,01-Jun-2025,774,949,320,1403,233,100
INV000493,P1844,W007,23-Sep-2025,1732,168,11,1889,116,32
INV000494,P1134,W010,14-Aug-2025,783,914,914,783,210,108
INV000495,P1192,W005,22-Oct-2025,1593,825,734,1684,35,17
INV000496,P1663,W018,11-Jul-2025,263,330,593,0,34,9
INV000497,P1681,W009,07-Apr-2025,907,567,290,1184,160,59
INV000498,P1831,W019,19-Dec-2025,1650,946,286,2310,123,33
INV000499,P1525,W006,15-Jul-2025,807,992,664,1135,289,109
INV000500,P1377,W014,10-May-2025,1324,593,44,1873,184,74
INV000501,P1306,W013,08-Oct-2025,1824,37,62,1799,249,61
INV000502,P1372,W011,10-Jan-2025,1265,630,137,1758,281,57
INV000503,P1663,W020,18-Dec-2025,1159,361,160,1360,73,30
INV000504,P1540,W019,16-Apr-2025,675,266,302,639,41,9
INV000505,P1296,W003,20-Sep-2025,437,983,518,902,144,73
INV000506,P1216,W007,23-Jul-2025,165,497,662,0,229,48
INV000507,P1711,W014,23-Jul-2025,1339,615,430,1524,186,100
INV000508,P1248,W007,04-Jul-2025,761,863,1125,499,243,123
INV000509,P1209,W005,11-Aug-2025,283,36,319,0,173,76
INV000510,P1330,W020,28-Mar-2025,803,602,360,1045,299,95
INV000511,P1854,W015,10-Feb-2025,1954,95,607,1442,66,16
INV000512,P1458,W016,14-Nov-2025,1780,730,512,1998,89,28
INV000513,P1595,W019,01-Mar-2025,886,634,604,916,74,41
INV000514,P1082,W020,16-Nov-2025,1006,284,8,1282,120,58
INV000515,P1345,W007,02-Apr-2025,1744,347,291,1800,221,83
INV000516,P1753,W014,12-Dec-2025,239,137,376,0,179,75
INV000517,P1773,W013,11-Nov-2025,1405,683,295,1793,148,57
INV000518,P1580,W001,12-Dec-2025,370,369,739,0,124,54
INV000519,P1877,W017,02-Jun-2025,1846,426,304,1968,297,177
INV000520,P1300,W012,20-Apr-2025,693,936,557,1072,36,18
INV000521,P1165,W007,28-Dec-2025,694,410,911,193,254,93
INV000522,P1078,W008,12-Sep-2025,942,476,123,1295,29,15
INV000523,P1200,W020,04-Jan-2025,707,568,144,1131,251,101
INV000524,P1764,W006,17-Jul-2025,1621,969,1184,1406,31,10
INV000525,P1904,W001,29-Jul-2025,561,903,935,529,191,99
INV000526,P1132,W014,09-Nov-2025,89,367,253,203,288,72
INV000527,P1502,W010,24-Jun-2025,126,389,515,0,290,99
INV000528,P1134,W017,28-Jan-2025,1198,326,850,674,64,18
INV000529,P1845,W006,22-Mar-2025,200,383,244,339,160,86
INV000530,P1131,W016,23-Jan-2025,910,312,896,326,59,32
INV000531,P1641,W008,10-Apr-2025,39,350,306,83,140,32
INV000532,P1082,W017,13-Mar-2025,479,556,486,549,96,45
INV000533,P1739,W011,05-Dec-2025,1610,569,228,1951,236,113
INV000534,P1907,W005,29-Jul-2025,1069,450,819,700,94,55
INV000535,P1732,W012,18-Dec-2025,1218,69,673,614,109,49
INV000536,P1270,W009,23-Sep-2025,189,398,167,420,278,108
INV000537,P1842,W016,16-Jun-2025,734,592,770,556,292,154
INV000538,P1307,W013,25-Aug-2025,1758,574,828,1504,259,90
INV000539,P1754,W006,28-Nov-2025,502,474,445,531,162,73
INV000540,P1833,W001,29-Oct-2025,748,135,883,0,57,13
INV000541,P1486,W019,04-Apr-2025,1356,183,45,1494,79,24
INV000542,P1620,W011,03-Oct-2025,1601,787,991,1397,198,107
INV000543,P1856,W016,05-Oct-2025,1161,423,785,799,80,21
INV000544,P1188,W002,28-Apr-2025,726,551,473,804,278,154
INV000545,P1020,W003,01-Oct-2025,1777,401,926,1252,275,141
INV000546,P1435,W009,13-Apr-2025,1351,65,1035,381,44,20
INV000547,P1182,W003,16-Nov-2025,1895,958,394,2459,131,27
INV000548,P1884,W007,18-Sep-2025,1411,232,957,686,191,82
INV000549,P1867,W018,17-May-2025,1259,71,544,786,266,136
INV000550,P1376,W013,15-Feb-2025,1920,538,619,1839,196,54
INV000551,P1309,W008,02-Aug-2025,1217,800,270,1747,162,78
INV000552,P1711,W009,27-Sep-2025,1838,955,852,1941,49,20
INV000553,P1454,W010,10-Mar-2025,220,533,753,0,245,79
INV000554,P1097,W005,01-Mar-2025,1291,502,1098,695,223,115
INV000555,P1663,W008,29-Mar-2025,1782,672,946,1508,50,13
INV000556,P1728,W003,09-Aug-2025,1265,592,681,1176,292,82
INV000557,P1071,W004,27-Jan-2025,49,167,216,0,207,89
INV000558,P1777,W017,08-Dec-2025,148,977,344,781,125,27
INV000559,P1534,W007,21-Jul-2025,1411,337,766,982,224,70
INV000560,P1826,W002,15-Sep-2025,43,24,67,0,210,71
INV000561,P1851,W011,22-Mar-2025,177,77,254,0,228,110
INV000562,P1675,W012,05-Sep-2025,360,695,307,748,40,8
INV000563,P1334,W013,29-Jun-2025,1591,594,1124,1061,119,66
INV000564,P1371,W011,20-Dec-2025,20,325,29,316,33,19
INV000565,P1725,W002,03-Aug-2025,827,468,265,1030,130,62
INV000566,P1065,W002,29-Jul-2025,289,552,244,597,130,38
INV000567,P1232,W008,23-Jun-2025,1752,946,199,2499,60,20
INV000568,P1519,W008,09-Nov-2025,1817,409,353,1873,68,34
INV000569,P1943,W017,27-Oct-2025,1732,295,709,1318,123,43
INV000570,P1758,W018,27-Jul-2025,221,19,240,0,214,48
INV000571,P1816,W003,02-Jul-2025,115,115,230,0,258,118
INV000572,P1191,W018,06-Nov-2025,578,703,325,956,240,127
INV000573,P1281,W006,24-Jun-2025,688,465,617,536,47,11
INV000574,P1267,W002,14-Sep-2025,482,610,838,254,151,69
INV000575,P1750,W007,31-Mar-2025,1541,305,1150,696,233,135
INV000576,P1537,W019,25-Apr-2025,530,69,227,372,181,101
INV000577,P1212,W018,15-Dec-2025,1202,630,893,939,107,45
INV000578,P1749,W009,11-Apr-2025,1782,851,458,2175,103,40
INV000579,P1639,W009,14-Jan-2025,8,639,647,0,141,79
INV000580,P1897,W012,28-Nov-2025,1010,300,957,353,276,125
INV000581,P1559,W008,20-Mar-2025,1639,385,1172,852,47,19
INV000582,P1126,W003,28-Oct-2025,1805,131,406,1530,223,120
INV000583,P1889,W013,04-Jan-2025,306,217,153,370,66,38
INV000584,P1185,W011,22-Nov-2025,1024,825,659,1190,153,35
INV000585,P1055,W001,10-Mar-2025,1827,67,1104,790,129,48
INV000586,P1800,W014,27-Apr-2025,1629,290,44,1875,189,82
INV000587,P1451,W007,14-May-2025,329,169,498,0,171,60
INV000588,P1645,W008,14-Feb-2025,1600,262,1010,852,180,81
INV000589,P1130,W010,26-Aug-2025,1005,346,962,389,152,88
INV000590,P1721,W009,10-Apr-2025,874,372,262,984,166,97
INV000591,P1406,W001,14-Jan-2025,1378,295,1115,558,65,16
INV000592,P1997,W015,17-Jul-2025,847,178,449,576,104,60
INV000593,P1636,W010,25-Aug-2025,1683,105,621,1167,187,69
INV000594,P1940,W006,14-Mar-2025,1794,826,782,1838,179,93
INV000595,P1793,W008,04-May-2025,145,493,418,220,160,56
INV000596,P1844,W008,27-Oct-2025,1804,809,1101,1512,198,72
INV000597,P1088,W014,30-Oct-2025,1696,656,739,1613,42,17
INV000598,P1778,W012,17-Jan-2025,209,981,1108,82,162,74
INV000599,P1604,W019,19-Aug-2025,1835,834,1199,1470,39,12
INV000600,P1396,W019,31-Oct-2025,1976,691,314,2353,216,47
INV000601,P1313,W017,28-Jan-2025,300,908,609,599,30,16
INV000602,P1642,W014,16-Jun-2025,1874,656,1048,1482,230,90
INV000603,P1198,W007,11-May-2025,1809,220,289,1740,153,85
INV000604,P1185,W006,14-Aug-2025,503,305,808,0,166,69
INV000605,P1875,W015,28-Nov-2025,790,154,944,0,93,25
INV000606,P1760,W019,14-Aug-2025,974,88,560,502,136,50
INV000607,P1591,W003,10-Oct-2025,581,416,112,885,297,134
INV000608,P1758,W006,12-Jun-2025,982,412,751,643,143,83
INV000609,P1323,W009,23-Apr-2025,1551,656,61,2146,103,31
INV000610,P1722,W010,14-Nov-2025,1242,846,637,1451,103,49
INV000611,P1206,W004,24-Nov-2025,675,978,79,1574,253,81
INV000612,P1445,W006,15-Apr-2025,506,977,505,978,142,44
INV000613,P1148,W009,04-Jun-2025,1411,802,767,1446,281,121
INV000614,P1379,W007,19-Sep-2025,1727,367,448,1646,190,57
INV000615,P1341,W006,10-Jul-2025,1119,719,620,1218,275,96
INV000616,P1420,W017,13-Dec-2025,51,759,667,143,62,32
INV000617,P1477,W011,05-May-2025,692,619,31,1280,124,59
INV000618,P1034,W005,13-Mar-2025,476,760,33,1203,53,24
INV000619,P1343,W018,11-Mar-2025,967,826,64,1729,198,44
INV000620,P1845,W019,07-May-2025,1184,697,496,1385,46,26
INV000621,P1434,W004,22-May-2025,378,412,691,99,127,57
INV000622,P1543,W016,17-Jun-2025,1573,949,566,1956,256,142
INV000623,P1103,W008,22-Aug-2025,1674,585,728,1531,23,13
INV000624,P1388,W020,29-Jun-2025,619,624,627,616,156,57
INV000625,P1970,W004,28-Jan-2025,860,212,1072,0,167,75
INV000626,P1549,W016,20-Sep-2025,881,776,590,1067,239,96
INV000627,P1021,W015,01-Jul-2025,1628,890,534,1984,32,8
INV000628,P1722,W009,21-Sep-2025,1274,586,776,1084,181,59
INV000629,P1770,W012,31-May-2025,197,981,1031,147,163,85
INV000630,P1382,W013,13-Jun-2025,911,18,606,323,211,121
INV000631,P1032,W006,12-May-2025,155,950,1105,0,273,90
INV000632,P1831,W009,13-Dec-2025,1865,705,503,2067,273,114
INV000633,P1253,W018,21-Aug-2025,1210,561,556,1215,232,72
INV000634,P1920,W011,23-Jun-2025,745,234,378,601,198,95
INV000635,P1364,W016,05-Jan-2025,1428,497,156,1769,241,104
INV000636,P1388,W013,04-Sep-2025,1848,138,161,1825,298,170
INV000637,P1794,W015,09-Jun-2025,1140,617,1141,616,111,42
INV000638,P1138,W001,10-Feb-2025,1929,92,795,1226,250,115
INV000639,P1030,W011,16-Sep-2025,1584,34,786,832,252,57
INV000640,P1761,W011,25-May-2025,1728,526,352,1902,104,50
INV000641,P1926,W002,30-Aug-2025,1277,502,897,882,216,62
INV000642,P1993,W011,13-Feb-2025,1603,370,431,1542,96,29
INV000643,P1129,W012,02-May-2025,841,321,1122,40,293,125
INV000644,P1148,W014,08-Aug-2025,833,252,873,212,129,60
INV000645,P1339,W004,19-Apr-2025,628,578,923,283,121,43
INV000646,P1713,W010,22-Apr-2025,533,848,657,724,237,121
INV000647,P1913,W009,10-Mar-2025,620,800,785,635,285,116
INV000648,P1826,W001,27-Jan-2025,735,635,187,1183,95,24
INV000649,P1375,W018,08-Feb-2025,1444,407,991,860,84,21
INV000650,P1921,W015,10-Nov-2025,1685,642,63,2264,130,75
INV000651,P1257,W011,27-Feb-2025,1975,346,1037,1284,78,39
INV000652,P1124,W017,05-Mar-2025,780,856,1105,531,243,86
INV000653,P1435,W011,28-Oct-2025,1852,387,951,1288,22,4
INV000654,P1092,W011,14-Jan-2025,846,242,523,565,106,52
INV000655,P1679,W005,31-Jan-2025,1250,523,420,1353,42,15
INV000656,P1988,W018,14-May-2025,976,331,38,1269,197,59
INV000657,P1108,W013,12-Aug-2025,269,5,220,54,193,91
INV000658,P1117,W020,19-May-2025,1428,106,959,575,236,65
INV000659,P1179,W006,19-Jul-2025,1857,27,460,1424,215,69
INV000660,P1177,W001,12-May-2025,531,969,397,1103,23,7
INV000661,P1535,W013,30-Sep-2025,1520,939,1045,1414,191,95
INV000662,P1575,W020,24-Apr-2025,1658,699,1030,1327,160,55
INV000663,P1951,W017,16-Jan-2025,506,155,661,0,142,79
INV000664,P1447,W008,19-Sep-2025,730,805,465,1070,291,108
INV000665,P1927,W004,05-Aug-2025,1190,217,134,1273,277,117
INV000666,P1751,W012,30-Oct-2025,265,857,513,609,264,86
INV000667,P1855,W010,15-Dec-2025,29,987,286,730,225,116
INV000668,P1191,W020,12-Mar-2025,46,732,778,0,39,13
INV000669,P1455,W002,11-Feb-2025,1322,101,1174,249,254,61
INV000670,P1915,W003,07-Jan-2025,373,153,526,0,201,116
INV000671,P1752,W008,19-Sep-2025,1352,680,551,1481,33,18
INV000672,P1218,W001,15-Jan-2025,372,72,444,0,232,92
INV000673,P1846,W011,16-Oct-2025,36,13,49,0,185,80
INV000674,P1770,W010,10-Jun-2025,1888,736,939,1685,137,76
INV000675,P1147,W003,30-Jun-2025,396,259,655,0,68,40
INV000676,P1068,W012,16-Oct-2025,1990,610,113,2487,101,42
INV000677,P1259,W006,28-Jun-2025,1067,639,260,1446,258,68
INV000678,P1474,W020,19-Nov-2025,1503,800,44,2259,49,20
INV000679,P1154,W020,16-Mar-2025,1121,208,1025,304,147,34
INV000680,P1033,W019,16-Oct-2025,1866,902,543,2225,230,74
INV000681,P1111,W011,04-May-2025,22,11,33,0,31,10
INV000682,P1314,W014,08-Jun-2025,945,912,366,1491,163,85
INV000683,P1390,W008,13-Mar-2025,1536,114,700,950,74,44
INV000684,P1313,W012,27-May-2025,105,667,772,0,198,103
INV000685,P1448,W007,07-Oct-2025,458,463,221,700,252,86
INV000686,P1720,W016,04-Oct-2025,796,971,873,894,186,39
INV000687,P1248,W018,25-Mar-2025,136,175,217,94,247,78
INV000688,P1456,W007,09-Aug-2025,1875,823,44,2654,271,112
INV000689,P1729,W010,19-Dec-2025,1510,570,1149,931,142,32
INV000690,P1057,W012,06-Jun-2025,187,285,167,305,159,59
INV000691,P1940,W009,14-Mar-2025,731,460,533,658,245,120
INV000692,P1996,W013,19-Mar-2025,1098,258,963,393,160,51
INV000693,P1291,W013,25-Mar-2025,647,886,109,1424,107,46
INV000694,P1889,W003,17-Apr-2025,639,914,829,724,251,91
INV000695,P1253,W019,06-Dec-2025,946,856,760,1042,171,39
INV000696,P1917,W007,10-Apr-2025,84,696,780,0,259,65
INV000697,P1661,W012,06-Sep-2025,1312,264,723,853,162,43
INV000698,P1247,W001,19-Mar-2025,1039,156,60,1135,166,98
INV000699,P1062,W008,05-Jan-2025,539,335,874,0,73,32
INV000700,P1395,W008,14-Feb-2025,751,771,396,1126,191,50
INV000701,P1745,W001,15-Oct-2025,1952,127,643,1436,177,102
INV000702,P1228,W011,09-Oct-2025,249,362,611,0,89,19
INV000703,P1515,W005,07-Jun-2025,154,158,312,0,240,104
INV000704,P1125,W002,13-Dec-2025,1527,64,20,1571,148,35
INV000705,P1425,W004,10-Sep-2025,364,336,317,383,193,91
INV000706,P1034,W004,18-Feb-2025,912,935,956,891,179,81
INV000707,P1987,W012,20-Jun-2025,620,762,647,735,118,50
INV000708,P1504,W004,24-Jul-2025,250,174,424,0,137,52
INV000709,P1843,W006,27-Jun-2025,601,147,748,0,167,91
INV000710,P1124,W020,09-Mar-2025,1880,773,590,2063,147,65
INV000711,P1168,W013,27-Jul-2025,1229,974,634,1569,107,54
INV000712,P1177,W001,18-Jun-2025,314,588,902,0,286,153
INV000713,P1569,W016,27-Apr-2025,353,584,577,360,120,32
INV000714,P1861,W001,15-Dec-2025,319,390,709,0,270,65
INV000715,P1608,W002,15-Feb-2025,1834,536,1179,1191,49,11
INV000716,P1485,W008,05-Jun-2025,1165,472,80,1557,238,109
INV000717,P1943,W014,03-Dec-2025,1649,347,1070,926,274,62
INV000718,P1184,W008,20-Sep-2025,1117,441,1098,460,223,108
INV000719,P1165,W007,03-Jul-2025,1453,673,1059,1067,200,119
INV000720,P1670,W016,18-Sep-2025,423,419,334,508,34,18
INV000721,P1855,W011,09-Aug-2025,494,166,660,0,213,72
INV000722,P1266,W005,10-Dec-2025,870,37,549,358,102,46
INV000723,P1261,W008,13-Jul-2025,1765,378,595,1548,182,64
INV000724,P1527,W003,06-Aug-2025,607,492,69,1030,54,24
INV000725,P1779,W018,10-Apr-2025,1816,928,962,1782,187,59
INV000726,P1283,W006,14-Jan-2025,1196,680,363,1513,275,84
INV000727,P1825,W018,26-Apr-2025,1107,193,587,713,140,45
INV000728,P1517,W017,06-Aug-2025,1162,848,842,1168,299,102
INV000729,P1706,W002,22-Jan-2025,473,944,1121,296,96,49
INV000730,P1629,W008,04-Mar-2025,1419,925,262,2082,43,19
INV000731,P1481,W014,17-Mar-2025,66,446,404,108,165,39
INV000732,P1537,W013,04-Mar-2025,1839,665,1108,1396,257,118
INV000733,P1995,W009,18-Jun-2025,331,820,1151,0,249,91
INV000734,P1396,W010,15-Jan-2025,1161,355,1023,493,159,32
INV000735,P1945,W002,16-Jan-2025,841,283,530,594,198,47
INV000736,P1791,W018,26-Jun-2025,620,901,904,617,64,34
INV000737,P1183,W014,18-Sep-2025,547,486,316,717,25,12
INV000738,P1874,W001,22-Nov-2025,24,43,67,0,84,24
INV000739,P1384,W016,22-Sep-2025,1429,434,189,1674,203,46
INV000740,P1180,W011,17-Feb-2025,832,440,755,517,108,41
INV000741,P1253,W012,19-Nov-2025,894,558,448,1004,62,34
INV000742,P1137,W016,22-Jun-2025,1996,881,298,2579,285,166
INV000743,P1340,W003,24-Apr-2025,81,389,470,0,280,121
INV000744,P1114,W016,19-Oct-2025,1006,644,1155,495,91,44
INV000745,P1545,W007,02-Jan-2025,194,556,750,0,124,44
INV000746,P1980,W015,10-Aug-2025,452,304,756,0,264,132
INV000747,P1965,W011,17-Nov-2025,1978,654,701,1931,80,33
INV000748,P1942,W008,27-May-2025,316,882,157,1041,78,32
INV000749,P1244,W004,27-Oct-2025,595,163,736,22,252,143
INV000750,P1231,W017,22-Sep-2025,1929,727,828,1828,54,31
INV000751,P1679,W005,20-Sep-2025,1325,799,955,1169,137,29
INV000752,P1970,W013,24-Jul-2025,496,750,785,461,246,59
INV000753,P1827,W006,04-Jul-2025,167,154,320,1,65,18
INV000754,P1208,W018,18-Aug-2025,470,451,493,428,101,60
INV000755,P1737,W013,13-Aug-2025,1939,793,1054,1678,44,16
INV000756,P1507,W018,20-Jun-2025,1414,819,280,1953,103,23
INV000757,P1443,W004,22-Dec-2025,1694,570,125,2139,58,30
INV000758,P1498,W012,11-Aug-2025,1588,155,567,1176,198,81
INV000759,P1546,W011,18-Jun-2025,250,763,450,563,201,92
INV000760,P1915,W002,26-Nov-2025,1259,187,1072,374,37,8
INV000761,P1793,W018,15-Apr-2025,1085,398,109,1374,235,76
INV000762,P1041,W020,22-May-2025,644,200,844,0,112,23
INV000763,P1763,W020,22-Oct-2025,399,507,875,31,217,108
INV000764,P1316,W005,03-Aug-2025,461,67,454,74,165,49
INV000765,P1338,W015,26-Feb-2025,216,604,780,40,28,9
INV000766,P1600,W013,12-Jul-2025,1146,154,395,905,200,100
INV000767,P1985,W004,14-Feb-2025,904,524,405,1023,83,16
INV000768,P1067,W001,26-Jan-2025,1992,370,589,1773,34,13
INV000769,P1514,W019,25-Aug-2025,666,277,898,45,298,147
INV000770,P1237,W001,13-Sep-2025,1257,91,1168,180,210,122
INV000771,P1914,W001,18-Jul-2025,288,375,663,0,94,34
INV000772,P1466,W018,17-May-2025,1643,928,1103,1468,209,63
INV000773,P1856,W019,14-Aug-2025,404,472,537,339,177,69
INV000774,P1881,W020,29-Oct-2025,471,931,895,507,246,127
INV000775,P1101,W013,08-Apr-2025,634,394,706,322,143,47
INV000776,P1761,W006,19-Oct-2025,1399,488,415,1472,134,76
INV000777,P1791,W001,16-Dec-2025,551,35,586,0,145,76
INV000778,P1829,W010,24-Jun-2025,172,58,230,0,56,24
INV000779,P1988,W014,10-May-2025,575,158,733,0,258,137
INV000780,P1762,W001,27-Jan-2025,3,928,931,0,67,24
INV000781,P1834,W017,31-Mar-2025,309,972,951,330,210,53
INV000782,P1708,W001,23-Jan-2025,81,989,937,133,94,51
INV000783,P1296,W017,26-Sep-2025,1073,338,710,701,24,7
INV000784,P1850,W002,26-Sep-2025,1069,432,48,1453,100,37
INV000785,P1701,W013,18-Dec-2025,1730,1,24,1707,268,77
INV000786,P1682,W018,25-Sep-2025,484,271,534,221,186,69
INV000787,P1974,W017,23-Nov-2025,602,105,166,541,62,21
INV000788,P1736,W004,26-Jan-2025,768,849,516,1101,294,93
INV000789,P1339,W003,04-Apr-2025,147,561,534,174,243,125
INV000790,P1302,W002,26-Jul-2025,1171,557,1026,702,214,58
INV000791,P1328,W004,23-Jul-2025,525,138,663,0,93,40
INV000792,P1168,W011,27-Nov-2025,1589,981,280,2290,240,113
INV000793,P1082,W015,29-Apr-2025,1879,298,1048,1129,283,61
INV000794,P1757,W004,31-May-2025,1248,820,140,1928,203,50
INV000795,P1784,W006,07-Sep-2025,61,437,498,0,272,119
INV000796,P1166,W019,29-Jun-2025,936,81,629,388,50,28
