Order_ID,Customer_ID,Product_ID,Order_Date,Quantity,Sales_Amount,Discount,Profit
SO10424,C25100,P1428,22-Oct-2025,3,148680,2844,39537
SO10425,C34551,P1177,16-Jan-2025,3,167340,14312,18784
SO10426,C25954,P1190,28-Feb-2025,5,176750,26268,10702
SO10427,C20029,P1232,14-Feb-2025,12,647880,3443,188857
SO10428,C37735,P1915,12-Jul-2025,11,161590,14199,15677
SO10429,C28008,P1169,19-Aug-2025,13,807950,1228,167564
SO10430,C19886,P1640,27-Jun-2025,4,103920,11249,17843
SO10431,C33705,P1506,23-Aug-2025,4,78520,5134,8222
SO10432,C32917,P1802,18-Feb-2025,2,11400,644,2404
SO10433,C16371,P1992,23-Jan-2025,13,894920,47975,210075
SO10434,C33931,P1249,01-Apr-2025,8,37760,1955,5437
SO10435,C13765,P1883,17-Dec-2025,16,890400,112734,46338
SO10436,C19675,P1765,16-Mar-2025,4,157160,7567,33665
SO10437,C23650,P1071,04-Jun-2025,1,10720,880,2065
SO10438,C34802,P1362,17-Sep-2025,4,260520,37850,-2226
SO10439,C19080,P1322,07-Jun-2025,13,1025310,103762,155406
SO10440,C20753,P1383,19-Mar-2025,7,348250,15338,77552
SO10441,C37802,P1477,09-Apr-2025,19,323570,46203,24
SO10442,C21563,P1978,06-Jul-2025,8,122720,1060,21196
SO10443,C21601,P1996,30-Nov-2025,8,457760,7860,85820
SO10444,C29042,P1196,24-Mar-2025,1,29940,162,6331
SO10445,C25718,P1215,22-Feb-2025,7,419580,26201,94885
SO10446,C37808,P1429,24-Apr-2025,9,433620,1197,68553
SO10447,C24379,P1224,12-Dec-2025,3,58920,3888,8988
SO10448,C25233,P1706,02-Feb-2025,7,22820,3350,2873
SO10449,C19195,P1609,02-Nov-2025,13,95160,2419,25921
SO10450,C33418,P1811,06-Sep-2025,19,1215810,125972,158990
SO10451,C12337,P1335,01-Jun-2025,19,95000,6707,11476
SO10452,C39430,P1937,08-May-2025,12,486960,43690,95066
SO10453,C35249,P1534,15-Feb-2025,4,59720,676,13576
SO10454,C17264,P1137,12-Oct-2025,6,72240,509,20017
SO10455,C36767,P1224,08-Jun-2025,18,353520,41062,36194
SO10456,C34497,P1142,17-Dec-2025,10,11900,1005,655
SO10457,C13403,P1169,01-Jun-2025,14,870100,83679,98097
SO10458,C19862,P1170,20-Jun-2025,15,906150,18638,202477
SO10459,C21111,P1857,02-May-2025,5,298150,40166,50314
SO10460,C14230,P1379,13-Jun-2025,8,319520,35565,7539
SO10461,C30815,P1956,28-Oct-2025,6,409200,58685,23233
SO10462,C18983,P1766,15-Mar-2025,1,72150,10135,6668
SO10463,C15500,P1073,17-Nov-2025,5,267500,27119,25041
SO10464,C34682,P1745,28-Dec-2025,14,995680,147389,119087
SO10465,C36493,P1533,15-Oct-2025,17,684250,15450,159021
SO10466,C24639,P1032,01-Oct-2025,18,884520,102949,15653
SO10467,C32504,P1266,14-Jan-2025,15,123600,2589,31851
SO10468,C19022,P1388,05-Mar-2025,18,1062360,150524,155656
SO10469,C21510,P1234,18-Oct-2025,5,63600,1258,14287
SO10470,C11464,P1475,16-Nov-2025,16,272800,9727,30465
SO10471,C13443,P1058,13-Oct-2025,9,464670,26838,112356
SO10472,C22515,P1068,12-Sep-2025,2,35860,2850,5322
SO10473,C10932,P1706,15-Mar-2025,14,45640,4321,8125
SO10474,C11444,P1311,04-Jul-2025,19,727320,35691,140705
SO10475,C27470,P1783,24-Nov-2025,3,95520,10410,13551
SO10476,C20177,P1623,06-Mar-2025,17,1164330,164605,177537
SO10477,C11843,P1549,18-Dec-2025,19,817380,102008,66617
SO10478,C12975,P1141,17-Jun-2025,14,328580,4436,57640
SO10479,C32002,P1239,05-Jun-2025,17,1413040,106152,289336
SO10480,C27845,P1697,05-Jul-2025,11,690470,49121,58833
SO10481,C29077,P1448,23-May-2025,1,49150,5890,1512
SO10482,C39751,P1408,27-Dec-2025,5,275650,21373,59372
SO10483,C24987,P1524,04-Mar-2025,3,178080,14865,37869
SO10484,C10655,P1798,01-Jan-2025,4,220400,12366,41906
SO10485,C30152,P1108,09-Jan-2025,11,632500,3558,112151
SO10486,C30261,P1074,01-Sep-2025,1,47610,720,9804
SO10487,C14631,P1505,25-May-2025,9,293310,16517,53152
SO10488,C30938,P1618,22-Apr-2025,6,304440,24584,63874
SO10489,C25062,P1172,31-Mar-2025,10,253500,33514,29886
SO10490,C26903,P1566,19-Mar-2025,9,206820,837,56817
SO10491,C11117,P1241,03-Dec-2025,3,142230,5000,20005
SO10492,C15631,P1605,29-Mar-2025,7,266700,17311,61852
SO10493,C33568,P1088,11-Jul-2025,7,243600,10310,45200
SO10494,C10876,P1429,23-Feb-2025,3,144540,13754,9496
SO10495,C13811,P1593,18-May-2025,8,249200,18421,52883
SO10496,C18601,P1020,30-May-2025,12,746040,50342,154954
SO10497,C22356,P1727,03-Feb-2025,5,344900,46765,38985
SO10498,C37519,P1864,12-May-2025,13,628290,11548,181528
SO10499,C31664,P1862,14-Aug-2025,1,44330,4321,6236
SO10500,C19443,P1396,28-Feb-2025,14,106400,1334,25392
SO10501,C19476,P1360,05-Jul-2025,16,572320,80436,4556
SO10502,C35693,P1786,09-Jan-2025,11,769450,86767,39766
SO10503,C29299,P1114,08-Apr-2025,14,735280,30205,186249
SO10504,C22777,P1321,18-Apr-2025,17,1093440,9985,291425
SO10505,C24671,P1229,29-Jan-2025,15,6750,831,969
SO10506,C32304,P1906,16-Oct-2025,6,840,65,121
SO10507,C26790,P1836,06-Jul-2025,16,884800,62839,66489
SO10508,C31093,P1994,27-Jun-2025,13,661440,60298,41661
SO10509,C20581,P1341,02-Feb-2025,9,217890,11135,45898
SO10510,C15494,P1123,16-Oct-2025,12,742680,17867,147001
SO10511,C10135,P1796,11-Nov-2025,19,160740,4864,29450
SO10512,C12038,P1457,19-Apr-2025,14,359520,15391,95657
SO10513,C38744,P1793,23-Aug-2025,10,598900,4755,83375
SO10514,C30698,P1890,21-Jun-2025,17,1187620,47923,243049
SO10515,C31282,P1397,11-Feb-2025,12,506160,23148,75876
SO10516,C18139,P1496,31-Jul-2025,13,722150,39723,56815
SO10517,C12066,P1012,26-Oct-2025,17,1076270,5860,280318
SO10518,C11676,P1920,10-Oct-2025,7,433510,5356,95507
SO10519,C16008,P1699,19-Jun-2025,18,428580,46732,25484
SO10520,C24874,P1466,04-Feb-2025,12,439560,1226,64870
SO10521,C15491,P1853,08-Oct-2025,18,985860,127489,126329
SO10522,C34531,P1779,08-Oct-2025,16,170240,20347,12213
SO10523,C18984,P1885,01-Jul-2025,4,16120,397,4239
SO10524,C30473,P1207,09-Dec-2025,1,52950,7624,2943
SO10525,C15209,P1018,22-Jan-2025,5,28950,2351,2519
SO10526,C12976,P1201,19-Nov-2025,2,159340,22526,24200
SO10527,C31688,P1187,22-Mar-2025,14,411740,23832,59678
SO10528,C23425,P1400,11-Nov-2025,17,1147840,126479,70874
SO10529,C35263,P1524,26-Aug-2025,4,237440,29462,40850
SO10530,C21356,P1359,16-May-2025,15,46500,4521,7794
SO10531,C19932,P1663,10-Dec-2025,11,449240,15903,114304
SO10532,C31788,P1543,10-Aug-2025,2,44740,1905,5249
SO10533,C11918,P1587,22-May-2025,4,171880,20078,20778
SO10534,C10177,P1541,11-Mar-2025,19,1372180,41388,261092
SO10535,C32588,P1109,01-Jan-2025,10,441100,62160,14320
SO10536,C28245,P1537,12-Mar-2025,17,437920,20938,64963
SO10537,C22349,P1681,20-Jul-2025,18,278280,23364,51498
SO10538,C14887,P1492,09-Apr-2025,13,554320,20347,99838
SO10539,C23562,P1102,12-Nov-2025,8,506000,40477,39931
SO10540,C16981,P1705,14-Jun-2025,1,73750,9365,10705
SO10541,C37643,P1808,27-Jun-2025,16,1091520,89363,131181
SO10542,C27007,P1084,09-Oct-2025,9,682200,69149,113911
SO10543,C29849,P1308,16-Jun-2025,17,170000,11895,31098
SO10544,C16099,P1346,25-Nov-2025,12,666720,95562,59238
SO10545,C22788,P1754,28-Sep-2025,19,16340,1763,2094
SO10546,C27169,P1004,27-Dec-2025,19,910480,71270,161556
SO10547,C11724,P1596,16-Jun-2025,10,372100,37653,36017
SO10548,C29431,P1373,04-Oct-2025,7,466900,53662,18690
SO10549,C30584,P1812,12-Apr-2025,2,135500,8592,29390
SO10550,C27167,P1330,20-Sep-2025,3,144690,17956,18530
SO10551,C18156,P1940,07-Sep-2025,7,503720,18287,79384
SO10552,C30426,P1797,05-Sep-2025,8,47600,5812,4676
SO10553,C39487,P1816,24-Sep-2025,11,222530,8537,47453
SO10554,C26618,P1327,11-May-2025,13,53300,462,9535
SO10555,C19452,P1590,16-Mar-2025,4,140760,20139,3645
SO10556,C28180,P1531,06-Feb-2025,16,80800,1571,17197
SO10557,C23911,P1718,04-Sep-2025,14,667240,69344,28208
SO10558,C19969,P1519,27-Jan-2025,2,27600,1698,2432
SO10559,C33399,P1363,10-Feb-2025,17,1048390,48059,225284
SO10560,C24719,P1492,24-Jan-2025,17,724880,32973,124192
SO10561,C25590,P1826,17-Jul-2025,4,161480,7789,30915
SO10562,C35016,P1080,25-Jul-2025,7,313040,34418,11572
SO10563,C28328,P1270,16-Mar-2025,18,1043640,135203,129109
SO10564,C38856,P1987,06-Oct-2025,7,307650,27865,57290
SO10565,C28358,P1186,18-Apr-2025,14,841680,69049,58309
SO10566,C29092,P1673,01-Nov-2025,11,319770,39625,59408
SO10567,C39528,P1617,25-Oct-2025,12,450600,15905,95059
SO10568,C13462,P1334,03-Dec-2025,5,37550,4810,3660
SO10569,C28192,P1099,19-Feb-2025,14,951720,126487,162151
SO10570,C36447,P1501,11-Oct-2025,7,70210,115,18666
SO10571,C36214,P1936,20-Jun-2025,8,191280,1039,45361
SO10572,C33721,P1844,21-Dec-2025,6,150600,588,26598
SO10573,C10907,P1638,23-Mar-2025,18,131220,7393,30605
SO10574,C32744,P1781,31-Jul-2025,12,729360,52759,43589
SO10575,C34553,P1368,06-Aug-2025,9,115650,7347,14100
SO10576,C37403,P1343,04-Feb-2025,9,478800,21722,101317
SO10577,C24263,P1846,07-Oct-2025,3,170280,18008,33601
SO10578,C27284,P1508,04-Aug-2025,8,280880,38277,7691
SO10579,C10866,P1620,24-Dec-2025,12,67440,467,14893
SO10580,C30079,P1951,10-Nov-2025,12,696120,55902,143958
SO10581,C18860,P1406,26-Mar-2025,16,1188640,104324,204252
SO10582,C29408,P1005,24-Aug-2025,6,229980,616,60956
SO10583,C12802,P1856,21-Jun-2025,10,715600,20550,167910
SO10584,C11009,P1684,05-Feb-2025,12,766560,112687,62093
SO10585,C25197,P1014,26-May-2025,17,867850,121814,143913
SO10586,C23955,P1306,16-Dec-2025,17,432820,58028,13321
SO10587,C33600,P1363,29-Jul-2025,10,616700,32862,127928
SO10588,C37157,P1688,09-Jun-2025,10,74400,7604,4246
SO10589,C30406,P1152,14-Aug-2025,16,1056160,103319,82233
SO10590,C32405,P1774,13-Jun-2025,18,835740,112438,130004
SO10591,C12362,P1284,18-Nov-2025,4,50760,5918,3154
SO10592,C12103,P1163,21-Aug-2025,3,57510,3996,12927
SO10593,C14038,P1040,01-Aug-2025,16,280320,18019,36413
SO10594,C31457,P1657,13-Feb-2025,10,757400,16899,208011
SO10595,C14318,P1736,04-Aug-2025,4,186800,19253,12099
SO10596,C36822,P1297,16-Apr-2025,12,143880,1090,35786
SO10597,C20566,P1312,22-Feb-2025,4,95000,4402,10846
SO10598,C11223,P1044,26-Apr-2025,4,217000,16645,22147
SO10599,C15215,P1108,22-May-2025,15,862500,64393,93392
SO10600,C10390,P1964,05-Apr-2025,6,365940,224,111742
SO10601,C15916,P1022,05-Jan-2025,16,397440,44760,70904
SO10602,C21700,P1785,23-May-2025,14,287560,33759,51151
SO10603,C36284,P1633,13-Jul-2025,7,103670,10547,12014
SO10604,C39186,P1436,26-Jun-2025,19,19380,2430,1218
SO10605,C29903,P1377,27-Oct-2025,1,10000,875,430
SO10606,C16938,P1983,05-Jul-2025,8,660960,47586,136894
SO10607,C36698,P1319,23-Feb-2025,17,644810,45723,123512
SO10608,C29652,P1848,13-Apr-2025,4,136720,10315,29661
SO10609,C32377,P1172,29-Aug-2025,12,304200,29352,46728
SO10610,C21194,P1474,28-Oct-2025,17,1176740,108543,94981
SO10611,C14268,P1910,13-Aug-2025,19,1354320,48887,175845
SO10612,C18585,P1937,15-May-2025,16,649280,90559,94449
SO10613,C35647,P1823,17-May-2025,13,1039220,124667,136425
SO10614,C23514,P1194,12-Jan-2025,5,33200,449,7456
SO10615,C19398,P1448,03-Nov-2025,7,344050,9241,42573
SO10616,C35697,P1059,29-Nov-2025,6,308400,28028,49666
SO10617,C13175,P1661,15-Jul-2025,9,48150,2774,8521
SO10618,C39764,P1093,07-Jan-2025,12,177000,22721,27127
SO10619,C17373,P1308,18-Jan-2025,9,90000,6175,16586
SO10620,C26556,P1222,24-Nov-2025,2,47340,1863,9193
SO10621,C36770,P1295,04-Sep-2025,1,5400,326,982
SO10622,C34768,P1885,29-May-2025,12,48360,1494,12414
SO10623,C35031,P1532,26-Aug-2025,6,103440,9913,11189
SO10624,C20097,P1764,15-Dec-2025,14,1015280,29043,258475
SO10625,C13835,P1706,03-Jan-2025,1,3260,123,766
SO10626,C24881,P1625,09-May-2025,2,92360,10037,18581
SO10627,C23266,P1389,20-Apr-2025,11,204490,21400,39947
SO10628,C13084,P1129,19-Jul-2025,7,180530,9367,36728
SO10629,C23677,P1469,13-Jul-2025,15,592800,78298,51272
SO10630,C35508,P1884,19-Apr-2025,11,160710,18698,17580
SO10631,C35893,P1892,07-Jul-2025,19,529720,60272,85021
SO10632,C32035,P1994,30-Aug-2025,11,559680,19459,66814
SO10633,C30637,P1451,22-Nov-2025,12,725280,92400,65184
SO10634,C30229,P1725,30-Dec-2025,10,201000,2608,33012
SO10635,C16757,P1156,19-Jan-2025,8,344720,12242,39070
SO10636,C29906,P1606,24-Apr-2025,12,217680,9849,23115
SO10637,C10628,P1903,21-Jun-2025,10,563700,32770,43200
SO10638,C33658,P1795,13-Nov-2025,7,427000,17239,103203
SO10639,C23580,P1663,17-Aug-2025,7,285880,7720,75139
SO10640,C28411,P1555,23-Nov-2025,19,664620,45065,144327
SO10641,C36868,P1029,11-Mar-2025,10,444500,26676,100594
SO10642,C11435,P1198,28-Nov-2025,19,342760,31253,17045
SO10643,C30004,P1314,05-Mar-2025,3,14940,1092,1068
SO10644,C13968,P1410,03-Jul-2025,19,1477250,17446,401561
SO10645,C18977,P1215,21-Aug-2025,19,1138860,37732,290930
SO10646,C26557,P1501,10-Feb-2025,5,50150,7214,6201
SO10647,C16524,P1276,28-Mar-2025,2,8960,81,1967
SO10648,C19107,P1549,19-Nov-2025,16,688320,18936,123064
SO10649,C26422,P1444,25-Mar-2025,14,908880,43556,183230
SO10650,C23038,P1186,10-Sep-2025,7,420840,4718,58961
SO10651,C27634,P1233,12-Aug-2025,2,24140,3554,2328
SO10652,C16175,P1380,30-Apr-2025,15,331650,37464,34176
SO10653,C33891,P1589,26-Dec-2025,8,134240,19996,-268
SO10654,C12611,P1098,08-Jan-2025,9,701910,32591,173212
SO10655,C31115,P1684,01-Sep-2025,10,638800,51333,94317
SO10656,C14539,P1417,16-Dec-2025,10,166200,18387,20523
SO10657,C29381,P1210,26-Oct-2025,13,685360,40083,145115
SO10658,C13779,P1104,05-May-2025,16,114720,1332,19036
SO10659,C17197,P1975,06-Nov-2025,16,381760,51982,35874
SO10660,C28763,P1543,07-Feb-2025,17,380290,30747,30062
SO10661,C33573,P1691,15-Sep-2025,1,31820,4092,630
SO10662,C12887,P1740,30-Oct-2025,9,321030,196,82424
SO10663,C29754,P1111,14-Jun-2025,5,349500,15735,74255
SO10664,C23904,P1423,27-Feb-2025,5,65800,1422,11908
SO10665,C16002,P1633,06-Sep-2025,9,133290,1741,27266
SO10666,C11010,P1283,07-Jul-2025,12,613080,82683,101661
SO10667,C14351,P1708,19-Nov-2025,9,207900,15540,14430
SO10668,C25348,P1506,11-Jun-2025,1,19630,2047,1292
SO10669,C39537,P1121,05-Apr-2025,9,166770,20745,21240
SO10670,C15297,P1208,13-Nov-2025,15,925350,50342,190078
SO10671,C37980,P1867,01-Jan-2025,7,243530,25080,30073
SO10672,C16960,P1762,10-Nov-2025,8,195360,3374,54066
SO10673,C33707,P1627,04-May-2025,8,492720,29636,85724
SO10674,C23704,P1758,17-Sep-2025,13,457990,19299,83505
SO10675,C21721,P1465,05-Nov-2025,17,169660,8968,25372
SO10676,C14506,P1864,18-Jan-2025,13,628290,8351,184725
SO10677,C29432,P1676,28-Dec-2025,2,139540,20785,12769
SO10678,C37996,P1795,11-Oct-2025,8,488000,67284,70364
SO10679,C14740,P1337,25-Feb-2025,7,308140,12465,68399
SO10680,C14280,P1650,17-Nov-2025,17,786080,73519,95835
SO10681,C37420,P1953,08-Apr-2025,4,260640,5414,61590
SO10682,C35600,P1317,13-Mar-2025,10,600500,87282,43488
SO10683,C24023,P1478,06-Jun-2025,13,330720,43462,9786
SO10684,C19275,P1274,17-Apr-2025,16,1129440,37747,282237
SO10685,C15355,P1087,27-Aug-2025,12,406440,46095,39633
SO10686,C24353,P1898,21-Jan-2025,7,190050,3657,48360
SO10687,C25996,P1768,28-Oct-2025,10,466300,66929,65051
SO10688,C10129,P1848,18-Jun-2025,3,102540,5684,24298
SO10689,C24961,P1791,17-Aug-2025,15,913200,30054,106176
SO10690,C14394,P1656,06-Mar-2025,2,117340,3212,12262
SO10691,C32740,P1599,28-Feb-2025,14,151480,6264,33496
SO10692,C14988,P1834,02-Aug-2025,13,625300,74062,67378
SO10693,C33371,P1952,25-Jun-2025,9,337050,33931,69407
SO10694,C39259,P1079,16-Jan-2025,4,190320,27233,24543
SO10695,C20443,P1875,04-Dec-2025,2,70680,7603,9823
SO10696,C21328,P1193,18-Jun-2025,9,168930,23362,2135
SO10697,C15318,P1094,28-Apr-2025,16,520960,59288,18712
SO10698,C23393,P1374,19-Jul-2025,4,207000,8605,23859
SO10699,C19330,P1101,15-Jul-2025,1,15380,85,2856
SO10700,C30785,P1319,05-Nov-2025,17,644810,32116,137119
SO10701,C29209,P1792,02-Sep-2025,17,1105850,153681,6646
SO10702,C16567,P1799,16-Jun-2025,9,338580,48824,31312
SO10703,C22695,P1513,23-Jul-2025,9,68310,6998,13477
SO10704,C19634,P1911,26-Nov-2025,18,864540,36485,142633
SO10705,C26871,P1504,25-Sep-2025,13,527540,14059,81842
SO10706,C16915,P1529,14-Feb-2025,13,848120,87340,105385
SO10707,C25238,P1095,26-Aug-2025,15,330000,2395,43940
SO10708,C16210,P1754,19-Sep-2025,13,11180,350,2289
SO10709,C24343,P1435,12-Apr-2025,3,142920,456,32448
SO10710,C26176,P1253,16-Nov-2025,12,255360,31386,25314
SO10711,C22427,P1156,21-Nov-2025,6,258540,15910,22574
SO10712,C26436,P1957,21-Oct-2025,7,87150,2107,12082
SO10713,C15686,P1018,10-May-2025,10,57900,2607,7133
SO10714,C34100,P1266,18-Sep-2025,4,32960,1716,7468
SO10715,C25105,P1405,13-Jul-2025,2,123140,17525,8067
SO10716,C26104,P1920,23-Sep-2025,5,309650,11661,60384
SO10717,C26443,P1869,09-Dec-2025,4,214280,830,33998
SO10718,C30253,P1239,01-Jul-2025,13,1080560,133151,169281
SO10719,C21561,P1989,05-Dec-2025,5,137150,10748,15487
SO10720,C33105,P1939,10-May-2025,9,531180,71236,31166
SO10721,C24695,P1101,30-Nov-2025,10,153800,15824,13586
SO10722,C19814,P1437,01-Apr-2025,5,307450,174,61861
SO10723,C31906,P1740,28-Oct-2025,9,321030,42995,39625
SO10724,C18889,P1251,17-Jan-2025,8,385760,3059,54525
SO10725,C25214,P1736,08-Jul-2025,5,233500,16694,22496
SO10726,C25225,P1553,04-Jun-2025,16,227360,4725,49579
SO10727,C26827,P1728,03-Nov-2025,13,559910,20373,74059
SO10728,C30380,P1083,26-Feb-2025,6,108180,9754,13274
SO10729,C39425,P1455,26-Sep-2025,14,458500,55088,11706
SO10730,C13512,P1306,25-Feb-2025,1,25460,2949,1248
SO10731,C38164,P1085,26-Jul-2025,16,920640,44599,229721
SO10732,C34977,P1706,15-Jul-2025,17,55420,8249,6864
SO10733,C38258,P1624,08-Sep-2025,17,1209550,66822,187039
SO10734,C20074,P1404,02-Nov-2025,15,1087200,145785,110895
SO10735,C18879,P1435,24-Mar-2025,5,238200,15166,39674
SO10736,C37203,P1848,23-Apr-2025,18,615240,17620,162272
SO10737,C14860,P1687,04-Jun-2025,7,95550,14075,604
SO10738,C36899,P1986,19-Sep-2025,4,253560,20848,27256
SO10739,C35674,P1090,12-Aug-2025,7,389760,47584,27295
SO10740,C15165,P1406,10-Oct-2025,9,668610,54997,118577
SO10741,C11989,P1840,20-Aug-2025,3,213300,2450,57778
SO10742,C36666,P1444,26-Jun-2025,1,64920,6477,9722
SO10743,C15846,P1601,13-Sep-2025,10,101300,4623,14877
SO10744,C25609,P1398,22-Aug-2025,14,165340,18184,16956
SO10745,C30025,P1203,09-May-2025,10,176200,6108,36862
SO10746,C26538,P1352,11-Mar-2025,10,30300,1301,4419
SO10747,C37600,P1773,14-Mar-2025,19,1531970,143521,287931
SO10748,C22121,P1599,22-Mar-2025,3,32460,1408,7112
SO10749,C24911,P1518,27-Oct-2025,2,87280,6356,13044
SO10750,C22751,P1486,30-Jan-2025,9,581490,25901,59212
SO10751,C28277,P1344,21-Jun-2025,16,859840,100274,114206
SO10752,C21542,P1419,27-Oct-2025,15,1190400,28886,278554
SO10753,C10728,P1606,08-Jun-2025,16,290240,39415,4537
SO10754,C15638,P1916,03-Mar-2025,11,823460,22100,205787
SO10755,C22218,P1384,24-Mar-2025,14,29960,523,6197
SO10756,C22526,P1755,02-Aug-2025,10,554900,12281,147329
SO10757,C38207,P1515,27-Sep-2025,3,192390,27319,19274
SO10758,C31658,P1849,12-Jun-2025,19,515660,59172,61592
SO10759,C24640,P1250,06-Oct-2025,4,55480,7633,1987
SO10760,C16755,P1726,31-Aug-2025,4,198400,8548,49336
SO10761,C13981,P1741,13-Apr-2025,2,540,58,96
SO10762,C13687,P1133,07-May-2025,1,72920,8205,9876
SO10763,C31041,P1819,03-Jul-2025,10,610400,63060,113200
SO10764,C24056,P1254,19-Dec-2025,19,850060,67104,164943
SO10765,C37797,P1464,04-Nov-2025,11,91740,5130,12129
SO10766,C15830,P1283,04-Dec-2025,9,459810,57184,81074
SO10767,C29972,P1955,01-Dec-2025,2,67440,7738,8156
SO10768,C36093,P1983,26-Nov-2025,14,1156680,64174,258666
SO10769,C26833,P1737,08-Jan-2025,16,484160,63447,38041
SO10770,C37211,P1136,08-Jun-2025,11,140800,10718,9555
SO10771,C25535,P1164,05-Jan-2025,14,130340,8908,25140
SO10772,C29046,P1819,20-Apr-2025,8,488320,68830,72178
SO10773,C13821,P1399,04-Jul-2025,8,325120,40234,11678
SO10774,C39566,P1183,19-Dec-2025,10,130600,8254,20126
SO10775,C17087,P1705,24-Aug-2025,8,590000,21224,139336
SO10776,C14081,P1661,26-May-2025,15,80250,5292,13533
SO10777,C35698,P1253,01-Sep-2025,15,319200,17042,53833
SO10778,C24805,P1199,06-Aug-2025,6,66420,1878,7164
SO10779,C17390,P1110,29-Mar-2025,12,539160,31131,65289
SO10780,C10471,P1525,09-Aug-2025,9,223920,5192,57520
SO10781,C13804,P1400,17-Sep-2025,8,540160,57300,35572
SO10782,C39139,P1216,09-Aug-2025,11,597410,57867,112710
SO10783,C34813,P1320,05-Jul-2025,17,447270,61863,66487
SO10784,C10588,P1945,16-Jun-2025,13,732290,60178,53026
SO10785,C26023,P1377,15-Mar-2025,14,140000,2295,15975
SO10786,C25365,P1352,11-Aug-2025,3,9090,1068,648
SO10787,C21613,P1221,22-Aug-2025,12,272280,17787,51489
SO10788,C31561,P1842,30-Mar-2025,5,306650,18719,29666
SO10789,C38789,P1341,07-Jul-2025,11,266310,26798,42909
SO10790,C22730,P1084,04-Aug-2025,14,1061200,13936,270824
SO10791,C14631,P1345,26-Feb-2025,14,210840,12052,52096
SO10792,C10146,P1161,20-Sep-2025,7,122010,15685,5798
SO10793,C38050,P1215,07-May-2025,2,119880,9510,25086
SO10794,C20910,P1606,22-Dec-2025,7,126980,10549,8680
SO10795,C27404,P1039,30-May-2025,4,125240,11540,9004
SO10796,C13420,P1944,25-Mar-2025,17,649910,68629,124746
SO10797,C24530,P1643,14-Aug-2025,2,135400,18265,421
SO10798,C38609,P1570,23-Jun-2025,6,82980,8510,5566
SO10799,C32613,P1083,06-Sep-2025,11,198330,14631,27587
SO10800,C22623,P1435,06-Jan-2025,3,142920,12047,20857
SO10801,C14394,P1414,08-Apr-2025,18,6120,97,1235
SO10802,C30229,P1168,28-Oct-2025,12,668400,51761,54247
SO10803,C13893,P1090,01-Sep-2025,4,222720,11106,31682
SO10804,C25504,P1870,17-May-2025,4,23560,1188,3960
SO10805,C28610,P1374,30-Aug-2025,14,724500,50001,63623
SO10806,C28543,P1297,19-Apr-2025,14,167860,12248,30774
SO10807,C28193,P1841,19-Aug-2025,1,20240,1026,2179
SO10808,C22131,P1689,03-Dec-2025,11,540210,51366,27515
SO10809,C36485,P1287,12-Jun-2025,19,116850,2609,32997
SO10810,C26019,P1393,19-Dec-2025,7,141050,12346,20589
SO10811,C15270,P1259,11-Feb-2025,8,502720,15191,135561
SO10812,C37015,P1107,25-Nov-2025,3,5670,683,241
SO10813,C32828,P1762,20-Apr-2025,10,244200,27379,44421
SO10814,C36987,P1793,28-Oct-2025,1,59890,8647,166
SO10815,C30653,P1142,10-Apr-2025,18,21420,3106,-118
SO10816,C24257,P1238,19-Apr-2025,14,311500,37311,46367
SO10817,C10792,P1698,30-Nov-2025,12,788760,67686,163770
SO10818,C11221,P1060,13-Jun-2025,9,266580,20280,41910
SO10819,C33072,P1326,16-Sep-2025,18,203220,12127,36347
SO10820,C39194,P1206,24-Apr-2025,14,963760,114109,43755
SO10821,C38196,P1857,03-May-2025,4,238520,25600,46784
SO10822,C39906,P1372,28-Oct-2025,2,11820,177,1887
SO10823,C27525,P1411,01-Jan-2025,11,729740,46608,123243
SO10824,C34544,P1530,09-Nov-2025,12,347160,22291,80621
SO10825,C22190,P1391,01-Dec-2025,15,816000,108609,23271
SO10826,C39339,P1013,11-Oct-2025,9,513360,1059,157350
SO10827,C22762,P1929,12-Nov-2025,9,482040,53036,34210
SO10828,C35537,P1221,07-Jul-2025,5,113450,13066,15799
SO10829,C29839,P1776,26-Sep-2025,2,131780,13888,4544
SO10830,C15008,P1796,09-May-2025,13,109980,8991,14487
SO10831,C19863,P1236,02-Feb-2025,5,291500,12694,76726
SO10832,C18295,P1003,02-Oct-2025,4,176800,8301,14783
SO10833,C35905,P1995,08-Jun-2025,2,110560,10432,10338
SO10834,C17478,P1261,02-Feb-2025,3,32610,609,9462
