Purchase_ID,Supplier_ID,Product_ID,Order_Date,Received_Date,Quantity,Purchase_Cost,Status
PO10343,S003,P1162,08-Mar-2025,13-Mar-2025,2193,29289708,Completed
PO10344,S022,P1752,02-Aug-2025,11-Aug-2025,1759,44833392,Completed
PO10345,S083,P1058,04-Feb-2025,24-Feb-2025,1642,59381288,Completed
PO10346,S022,P1545,01-Jun-2025,13-Jun-2025,1704,17786352,Pending
PO10347,S020,P1911,13-Nov-2025,26-Nov-2025,1289,49083831,Completed
PO10348,S066,P1138,13-Sep-2025,02-Oct-2025,4869,213802659,Completed
PO10349,S018,P1961,21-Mar-2025,11-Apr-2025,582,9923100,Completed
PO10350,S067,P1447,25-Jul-2025,13-Aug-2025,3795,65869815,Completed
PO10351,S010,P1028,29-Sep-2025,08-Oct-2025,4615,193396190,Completed
PO10352,S020,P1234,03-Oct-2025,24-Oct-2025,3960,38059560,Cancelled
PO10353,S008,P1530,21-Jun-2025,06-Jul-2025,260,5292040,Completed
PO10354,S055,P1150,19-Feb-2025,09-Mar-2025,1170,61017840,Pending
PO10355,S070,P1066,21-Jun-2025,05-Jul-2025,1030,15728100,Completed
PO10356,S059,P1263,26-Feb-2025,11-Mar-2025,2256,31759968,Partially Received
PO10357,S051,P1352,09-Oct-2025,27-Oct-2025,1887,4638246,Completed
PO10358,S025,P1424,14-Apr-2025,18-Apr-2025,1857,78162987,Completed
PO10359,S034,P1468,24-Sep-2025,02-Oct-2025,977,5901080,Completed
PO10360,S074,P1337,18-Jan-2025,31-Jan-2025,4576,148573568,Completed
PO10361,S067,P1447,22-Oct-2025,02-Nov-2025,4705,81664685,Pending
PO10362,S092,P1524,06-Mar-2025,09-Mar-2025,2092,87407944,Completed
PO10363,S004,P1210,15-Jun-2025,06-Jul-2025,3228,124194072,Completed
PO10364,S018,P1303,20-Jan-2025,04-Feb-2025,4063,40422787,Completed
PO10365,S062,P1123,13-May-2025,05-Jun-2025,1488,71648688,Completed
PO10366,S059,P1350,01-Jul-2025,13-Jul-2025,4223,171859208,Completed
PO10367,S087,P1514,10-Sep-2025,17-Sep-2025,435,2666985,Completed
PO10368,S025,P1612,26-Feb-2025,13-Mar-2025,3920,11324880,Completed
PO10369,S094,P1248,26-Feb-2025,22-Mar-2025,4426,120732428,Completed
PO10370,S053,P1915,09-Apr-2025,19-Apr-2025,3575,42807050,Completed
PO10371,S023,P1739,30-Jun-2025,15-Jul-2025,1894,42353628,Completed
PO10372,S039,P1161,10-Jul-2025,20-Jul-2025,559,8027799,Completed
PO10373,S029,P1110,14-Sep-2025,03-Oct-2025,2615,96480425,Completed
PO10374,S092,P1325,15-Apr-2025,03-May-2025,2701,152949527,Completed
PO10375,S051,P1080,31-Jul-2025,09-Aug-2025,3923,149662450,Completed
PO10376,S088,P1624,13-Aug-2025,27-Aug-2025,264,14841288,Pending
PO10377,S062,P1097,23-May-2025,05-Jun-2025,4234,172988538,Completed
PO10378,S047,P1213,18-Jan-2025,02-Feb-2025,3775,131370000,Pending
PO10379,S097,P1814,11-Jan-2025,16-Jan-2025,4812,149066136,Partially Received
PO10380,S009,P1262,23-Aug-2025,07-Sep-2025,2347,60167692,Completed
PO10381,S048,P1992,17-Aug-2025,20-Aug-2025,4120,201838800,Completed
PO10382,S074,P1586,04-Oct-2025,27-Oct-2025,2952,102617424,Completed
PO10383,S057,P1343,07-Apr-2025,23-Apr-2025,1596,63088284,Completed
PO10384,S005,P1093,21-Jul-2025,06-Aug-2025,2129,22558884,Completed
PO10385,S009,P1229,12-Jun-2025,30-Jun-2025,2169,715770,Completed
PO10386,S068,P1124,11-Nov-2025,04-Dec-2025,3947,104757327,Completed
PO10387,S017,P1381,13-Mar-2025,28-Mar-2025,3485,60931740,Completed
PO10388,S088,P1242,09-Jan-2025,22-Jan-2025,2600,25407200,Completed
PO10389,S014,P1560,29-Aug-2025,07-Sep-2025,4575,29097000,Completed
PO10390,S084,P1582,20-Mar-2025,06-Apr-2025,3372,71476284,Completed
PO10391,S061,P1849,20-Jun-2025,07-Jul-2025,1534,31882656,Completed
PO10392,S077,P1698,08-Sep-2025,16-Sep-2025,689,31998538,Pending
PO10393,S031,P1986,02-Apr-2025,08-Apr-2025,4979,255741356,Pending
PO10394,S041,P1180,21-Aug-2025,28-Aug-2025,4930,271884570,Completed
PO10395,S092,P1325,28-Jun-2025,19-Jul-2025,4961,280926547,Completed
PO10396,S055,P1766,15-Nov-2025,22-Nov-2025,2770,153311190,Completed
PO10397,S015,P1075,28-Sep-2025,15-Oct-2025,411,22478001,Completed
PO10398,S047,P1907,11-Jul-2025,01-Aug-2025,4276,7914876,Completed
PO10399,S021,P1979,02-Jun-2025,08-Jun-2025,1773,65716245,Completed
PO10400,S082,P1408,02-Sep-2025,26-Sep-2025,3371,131404951,Completed
PO10401,S018,P1486,20-May-2025,05-Jun-2025,2167,119516551,Partially Received
PO10402,S053,P1915,29-Sep-2025,05-Oct-2025,3328,39849472,Completed
PO10403,S065,P1020,04-Aug-2025,16-Aug-2025,2887,130093994,Completed
PO10404,S061,P1968,31-Mar-2025,23-Apr-2025,2631,88927800,Pending
PO10405,S079,P1355,31-May-2025,11-Jun-2025,4824,213703200,Completed
PO10406,S026,P1853,19-Aug-2025,28-Aug-2025,1430,58156670,Completed
PO10407,S074,P1660,02-Nov-2025,23-Nov-2025,1830,24560430,Completed
PO10408,S016,P1914,08-May-2025,15-May-2025,4064,228628448,Completed
PO10409,S040,P1398,17-Nov-2025,20-Nov-2025,3929,36539700,Pending
PO10410,S090,P1461,17-Jun-2025,22-Jun-2025,4522,45785250,Completed
PO10411,S039,P1383,08-May-2025,01-Jun-2025,686,25025280,Completed
PO10412,S025,P1688,29-Jan-2025,21-Feb-2025,4469,27953595,Completed
PO10413,S007,P1309,07-Dec-2025,27-Dec-2025,2441,58054303,Completed
PO10414,S012,P1562,22-Nov-2025,09-Dec-2025,1088,43405760,Completed
PO10415,S096,P1006,22-Apr-2025,27-Apr-2025,3289,48443681,Completed
PO10416,S029,P1642,13-Oct-2025,19-Oct-2025,3595,2865215,Completed
PO10417,S007,P1696,20-Jun-2025,07-Jul-2025,361,12778678,Completed
PO10418,S072,P1253,22-Jul-2025,08-Aug-2025,324,5363820,Completed
PO10419,S063,P1062,18-Feb-2025,03-Mar-2025,786,37259544,Completed
PO10420,S001,P1844,15-Dec-2025,21-Dec-2025,3775,77647975,Completed
PO10421,S042,P1730,19-Jun-2025,13-Jul-2025,246,4653336,Completed
PO10422,S032,P1765,18-May-2025,28-May-2025,4390,127230980,Completed
PO10423,S036,P1220,09-Aug-2025,24-Aug-2025,2058,115793370,Partially Received
PO10424,S076,P1208,13-Jan-2025,23-Jan-2025,447,20410914,Completed
PO10425,S077,P1698,14-Jan-2025,05-Feb-2025,3822,177501324,Completed
PO10426,S047,P1713,07-Jan-2025,19-Jan-2025,4434,150387978,Completed
PO10427,S035,P1256,23-Mar-2025,14-Apr-2025,4944,38444544,Completed
PO10428,S066,P1361,12-Aug-2025,26-Aug-2025,2442,91614072,Completed
PO10429,S033,P1874,09-Apr-2025,01-May-2025,4580,90500800,Pending
PO10430,S066,P1553,02-Oct-2025,16-Oct-2025,2129,23027264,Completed
PO10431,S053,P1559,13-Feb-2025,16-Feb-2025,3999,228942750,Partially Received
PO10432,S023,P1772,24-May-2025,07-Jun-2025,1874,77077620,Partially Received
PO10433,S082,P1952,22-Sep-2025,04-Oct-2025,3811,98964048,Pending
PO10434,S016,P1914,02-Mar-2025,11-Mar-2025,1143,64301751,Completed
PO10435,S023,P1416,14-Oct-2025,03-Nov-2025,4668,17743068,Completed
PO10436,S100,P1499,26-Jun-2025,13-Jul-2025,333,6040953,Pending
PO10437,S059,P1695,26-Aug-2025,05-Sep-2025,3956,32720076,Completed
PO10438,S047,P1213,19-Feb-2025,05-Mar-2025,134,4663200,Partially Received
PO10439,S050,P1775,01-Oct-2025,08-Oct-2025,789,44446737,Completed
PO10440,S062,P1786,17-May-2025,05-Jun-2025,3843,224611821,Completed
PO10441,S100,P1602,24-Jan-2025,13-Feb-2025,4808,271906824,Pending
PO10442,S077,P1635,03-Jun-2025,24-Jun-2025,2028,105636492,Partially Received
PO10443,S046,P1744,26-Aug-2025,15-Sep-2025,769,1711794,Completed
PO10444,S074,P1616,17-Sep-2025,08-Oct-2025,105,165690,Completed
PO10445,S012,P1026,01-Jun-2025,16-Jun-2025,306,13995216,Completed
PO10446,S011,P1526,13-May-2025,28-May-2025,2031,8840943,Completed
PO10447,S081,P1421,02-Feb-2025,12-Feb-2025,2172,81736704,Completed
PO10448,S056,P1843,22-Mar-2025,12-Apr-2025,1442,43231160,Completed
PO10449,S095,P1382,03-Jan-2025,26-Jan-2025,996,11695032,Partially Received
PO10450,S010,P1479,30-Oct-2025,16-Nov-2025,713,30696789,Completed
PO10451,S054,P1061,03-Sep-2025,12-Sep-2025,1812,51049476,Pending
PO10452,S018,P1961,26-Oct-2025,10-Nov-2025,200,3410000,Completed
PO10453,S088,P1960,28-Jan-2025,12-Feb-2025,1626,55087254,Completed
PO10454,S021,P1623,02-Jul-2025,25-Jul-2025,4136,200033504,Completed
PO10455,S052,P1441,03-Aug-2025,24-Aug-2025,2007,100659078,Completed
PO10456,S072,P1282,20-Mar-2025,25-Mar-2025,4626,84355110,Pending
PO10457,S015,P1755,11-Aug-2025,25-Aug-2025,1519,60044551,Completed
PO10458,S013,P1893,11-Sep-2025,19-Sep-2025,4468,5763720,Completed
PO10459,S023,P1416,27-Feb-2025,13-Mar-2025,2274,8643474,Completed
PO10460,S028,P1839,02-May-2025,16-May-2025,815,3202950,Cancelled
PO10461,S038,P1195,26-Sep-2025,05-Oct-2025,3617,69844270,Completed
PO10462,S069,P1919,18-May-2025,08-Jun-2025,4091,19550889,Partially Received
PO10463,S065,P1145,19-Aug-2025,08-Sep-2025,3141,13176495,Pending
PO10464,S062,P1275,16-Jan-2025,30-Jan-2025,3327,112369425,Completed
PO10465,S038,P1141,01-Nov-2025,10-Nov-2025,4857,92457852,Completed
PO10466,S052,P1442,02-Oct-2025,09-Oct-2025,1697,27985227,Completed
PO10467,S087,P1236,16-Aug-2025,20-Aug-2025,4032,162957312,Completed
PO10468,S063,P1594,11-Sep-2025,14-Sep-2025,4468,202798052,Partially Received
PO10469,S058,P1938,17-Mar-2025,30-Mar-2025,680,12686080,Completed
PO10470,S051,P1515,05-Feb-2025,16-Feb-2025,4336,210725264,Completed
PO10471,S088,P1624,13-Oct-2025,22-Oct-2025,2458,138181386,Partially Received
PO10472,S058,P1863,24-Aug-2025,08-Sep-2025,1167,12616437,Completed
PO10473,S026,P1558,27-Aug-2025,08-Sep-2025,553,10763039,Completed
PO10474,S042,P1855,01-Jun-2025,20-Jun-2025,1086,56852100,Completed
PO10475,S076,P1284,03-Jun-2025,21-Jun-2025,3115,32464530,Completed
PO10476,S078,P1047,07-Jun-2025,25-Jun-2025,1774,12075618,Partially Received
PO10477,S020,P1911,10-Mar-2025,02-Apr-2025,558,21248082,Pending
PO10478,S094,P1901,16-Aug-2025,30-Aug-2025,3942,8975934,Completed
PO10479,S040,P1793,30-Sep-2025,03-Oct-2025,1697,86677669,Completed
PO10480,S013,P1353,02-Jul-2025,11-Jul-2025,3258,25145244,Cancelled
PO10481,S081,P1589,05-Aug-2025,18-Aug-2025,2105,30130970,Completed
PO10482,S009,P1508,08-Feb-2025,16-Feb-2025,4552,133664928,Completed
PO10483,S055,P1102,19-Oct-2025,23-Oct-2025,2694,143318106,Completed
PO10484,S096,P1898,28-Feb-2025,23-Mar-2025,3977,78422463,Cancelled
PO10485,S065,P1106,19-Aug-2025,12-Sep-2025,1731,67377444,Completed
PO10486,S062,P1788,19-Sep-2025,30-Sep-2025,4158,7272342,Completed
PO10487,S043,P1304,05-Jun-2025,10-Jun-2025,3814,137040834,Completed
PO10488,S041,P1795,09-Jun-2025,29-Jun-2025,3838,168081372,Completed
PO10489,S078,P1497,08-Apr-2025,13-Apr-2025,1806,66393978,Completed
PO10490,S059,P1072,01-Dec-2025,20-Dec-2025,4266,180793080,Completed
PO10491,S025,P1273,14-Feb-2025,06-Mar-2025,575,19717900,Completed
PO10492,S023,P1036,27-Aug-2025,01-Sep-2025,3683,20400137,Completed
PO10493,S021,P1276,29-May-2025,06-Jun-2025,1816,6276096,Completed
PO10494,S100,P1039,21-Jul-2025,02-Aug-2025,4131,108124794,Completed
PO10495,S086,P1364,26-Aug-2025,08-Sep-2025,3926,60758776,Completed
PO10496,S078,P1600,31-May-2025,17-Jun-2025,97,158789,Completed
PO10497,S017,P1450,22-Mar-2025,26-Mar-2025,3392,28435136,Pending
PO10498,S083,P1984,12-Nov-2025,20-Nov-2025,4927,975546,Partially Received
PO10499,S020,P1717,03-Jun-2025,24-Jun-2025,3127,105927125,Completed
PO10500,S075,P1126,10-Dec-2025,16-Dec-2025,4329,63662274,Completed
PO10501,S078,P1904,29-Nov-2025,21-Dec-2025,2817,94583592,Partially Received
PO10502,S068,P1598,10-May-2025,16-May-2025,2488,71602152,Completed
PO10503,S024,P1305,11-Apr-2025,04-May-2025,2058,37210698,Completed
PO10504,S033,P1708,23-Feb-2025,09-Mar-2025,4289,84793530,Partially Received
PO10505,S064,P1613,18-Jun-2025,12-Jul-2025,1973,109177928,Completed
PO10506,S053,P1758,02-Sep-2025,12-Sep-2025,2256,61638432,Completed
PO10507,S082,P1886,20-Oct-2025,08-Nov-2025,4836,11959428,Completed
PO10508,S081,P1332,12-Apr-2025,30-Apr-2025,3279,135927666,Completed
PO10509,S065,P1899,02-Oct-2025,17-Oct-2025,4733,266420570,Cancelled
PO10510,S074,P1407,07-Jan-2025,10-Jan-2025,3353,149235324,Completed
PO10511,S032,P1415,14-Jun-2025,05-Jul-2025,927,13021569,Completed
PO10512,S094,P1804,12-Jun-2025,17-Jun-2025,2549,127636077,Completed
PO10513,S069,P1913,12-Oct-2025,19-Oct-2025,3813,67757010,Completed
PO10514,S050,P1104,30-Jan-2025,19-Feb-2025,3372,19884684,Completed
PO10515,S057,P1316,02-Mar-2025,20-Mar-2025,95,328795,Completed
PO10516,S076,P1599,17-Feb-2025,13-Mar-2025,3871,30890580,Completed
PO10517,S077,P1635,03-Jul-2025,06-Jul-2025,791,41202399,Completed
PO10518,S025,P1878,29-Apr-2025,15-May-2025,1481,701994,Completed
PO10519,S089,P1868,01-Nov-2025,21-Nov-2025,2821,42063931,Completed
PO10520,S053,P1659,06-Nov-2025,27-Nov-2025,3889,135216641,Pending
PO10521,S099,P1588,31-May-2025,04-Jun-2025,4513,133219247,Completed
PO10522,S010,P2000,12-May-2025,16-May-2025,1905,97648395,Completed
PO10523,S037,P1373,26-Aug-2025,12-Sep-2025,4170,235037880,Completed
PO10524,S030,P1464,01-Jul-2025,04-Jul-2025,274,1855254,Cancelled
PO10525,S056,P1440,23-Mar-2025,06-Apr-2025,2219,44089311,Completed
PO10526,S079,P1355,12-Feb-2025,15-Feb-2025,2826,125191800,Completed
PO10527,S011,P1639,22-Nov-2025,16-Dec-2025,2428,115342140,Pending
PO10528,S052,P1556,17-Nov-2025,04-Dec-2025,2019,64656456,Partially Received
PO10529,S016,P1052,16-May-2025,27-May-2025,2927,24938040,Completed
PO10530,S081,P1215,25-Mar-2025,01-Apr-2025,391,16673022,Completed
PO10531,S032,P1415,01-Apr-2025,16-Apr-2025,4460,62649620,Completed
PO10532,S096,P1108,30-May-2025,02-Jun-2025,576,27061056,Cancelled
PO10533,S003,P1621,07-Sep-2025,21-Sep-2025,552,3871176,Completed
PO10534,S036,P1671,08-Oct-2025,28-Oct-2025,1310,14778110,Completed
PO10535,S066,P1015,07-Feb-2025,14-Feb-2025,1376,44129696,Completed
PO10536,S084,P1265,17-Oct-2025,04-Nov-2025,777,25182570,Completed
PO10537,S003,P1897,20-May-2025,29-May-2025,4474,70774206,Completed
PO10538,S070,P1626,23-Apr-2025,04-May-2025,3001,98387785,Completed
PO10539,S011,P1639,26-Oct-2025,12-Nov-2025,1835,87171675,Pending
PO10540,S028,P1010,23-Feb-2025,06-Mar-2025,2929,14978906,Completed
PO10541,S033,P1109,08-Nov-2025,19-Nov-2025,4757,173449734,Partially Received
PO10542,S088,P1390,17-Oct-2025,09-Nov-2025,3519,136853910,Pending
PO10543,S036,P1568,24-Jun-2025,08-Jul-2025,1490,8491510,Completed
PO10544,S093,P1443,07-Mar-2025,16-Mar-2025,718,23244532,Completed
PO10545,S023,P1416,25-Feb-2025,12-Mar-2025,2791,10608591,Completed
PO10546,S002,P1880,31-Oct-2025,11-Nov-2025,2306,82540964,Pending
PO10547,S032,P1415,06-Jun-2025,17-Jun-2025,3880,54502360,Completed
PO10548,S010,P1028,14-Mar-2025,29-Mar-2025,3334,139714604,Completed
PO10549,S100,P1113,28-Feb-2025,07-Mar-2025,2851,78978402,Completed
PO10550,S015,P1034,31-Aug-2025,06-Sep-2025,2185,124306835,Completed
PO10551,S045,P1629,16-Jan-2025,22-Jan-2025,3461,90726654,Completed
PO10552,S043,P1807,19-Oct-2025,10-Nov-2025,2347,70165912,Completed
PO10553,S095,P1501,26-Feb-2025,20-Mar-2025,4914,36103158,Completed
PO10554,S014,P1995,10-May-2025,31-May-2025,2458,110351910,Partially Received
PO10555,S003,P1621,26-Aug-2025,08-Sep-2025,1557,10919241,Completed
PO10556,S019,P1271,13-Nov-2025,25-Nov-2025,2185,66391225,Completed
PO10557,S088,P1400,18-Nov-2025,04-Dec-2025,4508,252046788,Pending
PO10558,S032,P1081,27-Nov-2025,21-Dec-2025,4417,237983543,Cancelled
PO10559,S040,P1777,03-Oct-2025,11-Oct-2025,4922,154437594,Completed
PO10560,S064,P1566,24-Oct-2025,05-Nov-2025,4658,77201692,Completed
PO10561,S047,P1274,03-Jun-2025,12-Jun-2025,1702,86105882,Pending
PO10562,S015,P1782,01-Nov-2025,05-Nov-2025,1581,13185540,Pending
PO10563,S081,P1444,15-May-2025,18-May-2025,668,32545628,Pending
PO10564,S027,P1947,26-Nov-2025,17-Dec-2025,3743,105230702,Completed
PO10565,S021,P1494,26-Mar-2025,19-Apr-2025,2176,45182464,Completed
PO10566,S012,P1026,28-May-2025,21-Jun-2025,1915,87584440,Completed
PO10567,S044,P1051,05-May-2025,22-May-2025,3472,86532656,Completed
PO10568,S085,P1484,02-Oct-2025,19-Oct-2025,1382,46710218,Completed
PO10569,S021,P1276,26-Apr-2025,30-Apr-2025,1278,4416768,Completed
PO10570,S023,P1884,15-Aug-2025,30-Aug-2025,1241,14038192,Completed
PO10571,S034,P1433,02-Feb-2025,07-Feb-2025,4379,66902362,Completed
PO10572,S091,P1513,10-Sep-2025,25-Sep-2025,3507,18639705,Partially Received
PO10573,S013,P1732,21-Oct-2025,10-Nov-2025,1107,21976164,Completed
PO10574,S011,P1778,08-Mar-2025,20-Mar-2025,1087,28679408,Completed
PO10575,S047,P1412,13-Oct-2025,31-Oct-2025,2561,64104391,Completed
PO10576,S005,P1093,23-Nov-2025,08-Dec-2025,2076,21997296,Completed
PO10577,S053,P1727,26-Sep-2025,11-Oct-2025,2338,121178540,Completed
PO10578,S059,P1692,20-Jul-2025,12-Aug-2025,325,13106925,Completed
PO10579,S023,P1587,28-Apr-2025,07-May-2025,4494,147205464,Completed
PO10580,S088,P1845,09-Apr-2025,24-Apr-2025,2042,33588858,Completed
PO10581,S040,P1458,26-Feb-2025,07-Mar-2025,4850,188679550,Completed
PO10582,S087,P1236,11-Jul-2025,23-Jul-2025,923,37303968,Cancelled
PO10583,S082,P1189,06-Feb-2025,16-Feb-2025,1109,8644655,Completed
PO10584,S042,P1892,03-Sep-2025,24-Sep-2025,1381,27941773,Completed
PO10585,S089,P1546,30-Sep-2025,24-Oct-2025,4344,167317848,Completed
PO10586,S085,P1590,17-May-2025,20-May-2025,2130,62289720,Completed
PO10587,S059,P1072,25-Jun-2025,06-Jul-2025,1559,66070420,Pending
PO10588,S028,P1230,04-Aug-2025,15-Aug-2025,3776,102348480,Pending
PO10589,S005,P1991,17-Jul-2025,23-Jul-2025,4049,138917141,Completed
PO10590,S022,P1487,18-May-2025,25-May-2025,1694,79977128,Completed
PO10591,S060,P1608,13-Dec-2025,01-Jan-2026,2850,170897400,Completed
PO10592,S096,P1200,20-Aug-2025,30-Aug-2025,3577,36617749,Completed
PO10593,S031,P1341,03-Sep-2025,21-Sep-2025,2268,40535964,Completed
PO10594,S068,P1848,26-Feb-2025,05-Mar-2025,3902,94373772,Cancelled
PO10595,S083,P1283,23-Aug-2025,06-Sep-2025,2588,92464064,Pending
PO10596,S041,P1795,25-Jun-2025,07-Jul-2025,2651,116097894,Completed
PO10597,S048,P1348,10-Oct-2025,24-Oct-2025,4568,269854600,Completed
PO10598,S048,P1992,09-Jul-2025,20-Jul-2025,2021,99008790,Completed
PO10599,S076,P1999,02-Feb-2025,19-Feb-2025,390,9750390,Pending
PO10600,S070,P1269,26-Feb-2025,18-Mar-2025,1776,29279136,Completed
PO10601,S055,P1685,12-Feb-2025,22-Feb-2025,2036,45765208,Cancelled
PO10602,S038,P1691,31-May-2025,03-Jun-2025,441,11950218,Completed
PO10603,S039,P1161,11-Nov-2025,25-Nov-2025,4888,70196568,Completed
PO10604,S068,P1848,01-Jan-2025,25-Jan-2025,1100,26604600,Partially Received
PO10605,S100,P1302,06-Jun-2025,27-Jun-2025,3566,353034,Pending
PO10606,S076,P1741,15-May-2025,03-Jun-2025,964,186052,Completed
PO10607,S011,P1926,27-Sep-2025,04-Oct-2025,3769,1703588,Completed
PO10608,S066,P1015,01-Mar-2025,06-Mar-2025,785,25175735,Completed
PO10609,S038,P1235,08-May-2025,30-May-2025,964,44109748,Completed
PO10610,S033,P1917,02-Nov-2025,21-Nov-2025,528,1001088,Completed
PO10611,S031,P1805,25-Aug-2025,04-Sep-2025,3996,105674220,Completed
PO10612,S055,P1038,09-Feb-2025,13-Feb-2025,2840,55672520,Completed
PO10613,S010,P1966,04-Apr-2025,13-Apr-2025,3992,200825544,Completed
PO10614,S083,P1058,23-Feb-2025,10-Mar-2025,4467,161544588,Completed
PO10615,S091,P1619,30-Oct-2025,23-Nov-2025,226,4355924,Completed
PO10616,S024,P1216,03-Jul-2025,19-Jul-2025,4290,166464870,Completed
PO10617,S042,P1707,09-Aug-2025,21-Aug-2025,3381,4909212,Completed
PO10618,S040,P1793,24-Aug-2025,05-Sep-2025,3829,195573833,Completed
PO10619,S037,P1490,01-Jul-2025,12-Jul-2025,4755,32971170,Completed
PO10620,S009,P1179,13-Jan-2025,21-Jan-2025,3354,160924920,Pending
PO10621,S047,P1118,06-Jul-2025,15-Jul-2025,3688,47844424,Completed
PO10622,S061,P1130,15-Jun-2025,20-Jun-2025,4717,105972122,Pending
PO10623,S100,P1602,11-Feb-2025,21-Feb-2025,553,31273809,Completed
PO10624,S065,P1106,20-Apr-2025,30-Apr-2025,2483,96648292,Pending
PO10625,S067,P1447,07-Dec-2025,16-Dec-2025,3164,54917548,Cancelled
PO10626,S016,P1914,23-Aug-2025,10-Sep-2025,557,31335149,Completed
PO10627,S040,P1326,09-Dec-2025,12-Dec-2025,4477,38488769,Completed
PO10628,S088,P1837,22-Apr-2025,15-May-2025,1525,65510950,Cancelled
PO10629,S002,P1916,05-Sep-2025,13-Sep-2025,1713,92746959,Partially Received
PO10630,S025,P1426,28-Jun-2025,16-Jul-2025,4255,201895495,Completed
PO10631,S021,P1667,04-Sep-2025,19-Sep-2025,1753,8488026,Completed
PO10632,S057,P1327,05-Jun-2025,21-Jun-2025,1386,4616766,Completed
PO10633,S071,P1840,05-Apr-2025,13-Apr-2025,4347,221801328,Partially Received
PO10634,S057,P1327,31-Jul-2025,20-Aug-2025,1820,6062420,Completed
PO10635,S040,P1398,09-Jul-2025,23-Jul-2025,4831,44928300,Completed
PO10636,S087,P1288,25-Apr-2025,10-May-2025,2438,9425308,Pending
PO10637,S051,P1413,24-Mar-2025,03-Apr-2025,2233,11575872,Completed
PO10638,S043,P1807,30-Aug-2025,23-Sep-2025,4536,135608256,Pending
PO10639,S076,P1687,16-Oct-2025,20-Oct-2025,4197,48487941,Completed
PO10640,S026,P1941,29-Nov-2025,09-Dec-2025,1965,96200505,Completed
PO10641,S023,P1246,24-May-2025,07-Jun-2025,4876,97071408,Completed
PO10642,S061,P1335,22-May-2025,25-May-2025,899,3634657,Completed
PO10643,S001,P1462,10-Aug-2025,23-Aug-2025,735,19395915,Completed
PO10644,S050,P1347,30-Mar-2025,09-Apr-2025,4217,141577341,Completed
PO10645,S067,P1369,07-Mar-2025,31-Mar-2025,2965,4809230,Pending
PO10646,S040,P1777,11-Jul-2025,25-Jul-2025,1861,58392597,Completed
PO10647,S074,P1407,09-Feb-2025,20-Feb-2025,401,17847708,Completed
PO10648,S079,P1492,28-Oct-2025,10-Nov-2025,2020,67457900,Completed
PO10649,S072,P1699,14-Aug-2025,17-Aug-2025,4300,85131400,Completed
PO10650,S091,P1240,26-May-2025,03-Jun-2025,2519,41326714,Completed
PO10651,S034,P1174,08-Dec-2025,31-Dec-2025,2230,27551650,Completed
PO10652,S072,P1575,18-Apr-2025,07-May-2025,3822,31512390,Completed
PO10653,S017,P1851,30-Sep-2025,13-Oct-2025,2562,54316962,Cancelled
PO10654,S077,P1571,30-Sep-2025,24-Oct-2025,1184,59574144,Completed
PO10655,S020,P1001,05-Feb-2025,21-Feb-2025,3179,118163430,Pending
PO10656,S013,P1847,07-Jan-2025,26-Jan-2025,876,5806128,Completed
PO10657,S018,P1096,13-Mar-2025,26-Mar-2025,3871,149300599,Completed
PO10658,S014,P1231,08-Oct-2025,11-Oct-2025,129,3681918,Completed
PO10659,S058,P1938,01-Jan-2025,15-Jan-2025,3719,69381664,Completed
PO10660,S026,P1945,18-Nov-2025,02-Dec-2025,4993,237776646,Completed
PO10661,S083,P1427,27-May-2025,17-Jun-2025,873,51083595,Completed
PO10662,S017,P1978,22-Nov-2025,06-Dec-2025,2367,29724786,Completed
PO10663,S040,P1043,12-Apr-2025,18-Apr-2025,1546,32566490,Completed
PO10664,S088,P1386,14-Mar-2025,05-Apr-2025,1289,42830892,Completed
PO10665,S082,P1189,15-Jan-2025,23-Jan-2025,2289,17842755,Completed
PO10666,S070,P1516,26-Feb-2025,05-Mar-2025,2997,55621323,Pending
PO10667,S016,P1547,13-Aug-2025,20-Aug-2025,917,37983974,Cancelled
PO10668,S028,P1470,21-Mar-2025,27-Mar-2025,3686,36476656,Completed
