Shipment_ID,Order_ID,Warehouse_ID,Shipment_Date,Delivery_Date,Shipping_Mode,Shipping_Cost,Delivery_Status
SH10332,SO10332,W002,16-Mar-2025,18-Mar-2025,Air,2801,Delivered
SH10333,SO10333,W003,28-Oct-2025,31-Oct-2025,Road,821,Delivered
SH10334,SO10334,W005,10-Oct-2025,18-Oct-2025,Air,6410,Delivered
SH10335,SO10335,W006,21-Apr-2025,30-Apr-2025,Road,886,Delivered
SH10336,SO10336,W009,24-Jan-2025,28-Jan-2025,Road,5899,Delivered
SH10337,SO10337,W016,28-Nov-2025,06-Dec-2025,Road,2370,Delayed
SH10338,SO10338,W009,17-Oct-2025,20-Oct-2025,Road,7353,Delivered
SH10339,SO10339,W013,07-Jan-2025,08-Jan-2025,Road,6390,Delivered
SH10340,SO10340,W011,27-Jan-2025,02-Feb-2025,Road,1777,Delivered
SH10341,SO10341,W013,02-Sep-2025,07-Sep-2025,Road,518,Delivered
SH10342,SO10342,W008,17-Aug-2025,20-Aug-2025,Sea,2325,Delivered
SH10343,SO10343,W017,31-Aug-2025,02-Sep-2025,Road,2406,Delivered
SH10344,SO10344,W011,15-Jun-2025,21-Jun-2025,Air,4246,Delivered
SH10345,SO10345,W018,14-Jan-2025,17-Jan-2025,Rail,2454,Delivered
SH10346,SO10346,W015,22-Jun-2025,01-Jul-2025,Road,1754,Delivered
SH10347,SO10347,W018,16-Aug-2025,21-Aug-2025,Road,6181,Delivered
SH10348,SO10348,W020,06-Feb-2025,14-Feb-2025,Road,3224,Delivered
SH10349,SO10349,W019,30-Oct-2025,08-Nov-2025,Road,7203,In Transit
SH10350,SO10350,W009,24-Feb-2025,27-Feb-2025,Road,7376,In Transit
SH10351,SO10351,W008,24-Aug-2025,27-Aug-2025,Road,855,Delivered
SH10352,SO10352,W001,03-Sep-2025,06-Sep-2025,Sea,269,Delivered
SH10353,SO10353,W001,19-Dec-2025,26-Dec-2025,Road,3713,Delivered
SH10354,SO10354,W004,24-Feb-2025,05-Mar-2025,Rail,4594,Delayed
SH10355,SO10355,W003,22-Oct-2025,26-Oct-2025,Road,2217,Delivered
SH10356,SO10356,W002,03-Apr-2025,06-Apr-2025,Sea,1244,Delivered
SH10357,SO10357,W007,29-Jan-2025,03-Feb-2025,Road,675,Delivered
SH10358,SO10358,W010,24-Jul-2025,26-Jul-2025,Air,5613,Delivered
SH10359,SO10359,W018,27-Mar-2025,04-Apr-2025,Road,2748,Delivered
SH10360,SO10360,W001,05-Apr-2025,13-Apr-2025,Road,7521,Delivered
SH10361,SO10361,W006,20-Jan-2025,25-Jan-2025,Road,2939,Delivered
SH10362,SO10362,W004,31-Jan-2025,03-Feb-2025,Road,5763,Delivered
SH10363,SO10363,W012,14-Apr-2025,18-Apr-2025,Road,6054,Cancelled
SH10364,SO10364,W004,19-Mar-2025,25-Mar-2025,Sea,7730,Delivered
SH10365,SO10365,W013,19-May-2025,24-May-2025,Road,3086,In Transit
SH10366,SO10366,W002,06-Nov-2025,12-Nov-2025,Rail,6531,Delivered
SH10367,SO10367,W003,10-Dec-2025,16-Dec-2025,Sea,2752,Delivered
SH10368,SO10368,W003,22-Aug-2025,30-Aug-2025,Air,6260,Delivered
SH10369,SO10369,W011,20-Dec-2025,28-Dec-2025,Road,1871,Delivered
SH10370,SO10370,W006,09-Jun-2025,15-Jun-2025,Air,4360,Delivered
SH10371,SO10371,W017,30-Nov-2025,05-Dec-2025,Road,6352,In Transit
SH10372,SO10372,W015,20-Mar-2025,21-Mar-2025,Rail,2904,Delivered
SH10373,SO10373,W004,08-Mar-2025,09-Mar-2025,Air,4266,Delivered
SH10374,SO10374,W018,28-Nov-2025,05-Dec-2025,Road,869,Delivered
SH10375,SO10375,W004,02-Oct-2025,07-Oct-2025,Air,7668,Delivered
SH10376,SO10376,W013,16-Aug-2025,23-Aug-2025,Road,1280,Delivered
SH10377,SO10377,W015,02-Feb-2025,04-Feb-2025,Sea,7883,Delivered
SH10378,SO10378,W016,18-Apr-2025,23-Apr-2025,Road,3839,Delivered
SH10379,SO10379,W013,16-Dec-2025,22-Dec-2025,Road,5652,Delivered
SH10380,SO10380,W008,02-Apr-2025,03-Apr-2025,Air,2233,Delivered
SH10381,SO10381,W005,22-May-2025,26-May-2025,Road,3220,Delivered
SH10382,SO10382,W001,16-Dec-2025,21-Dec-2025,Road,6425,Delivered
SH10383,SO10383,W002,28-Sep-2025,29-Sep-2025,Road,6223,Delivered
SH10384,SO10384,W011,24-Dec-2025,28-Dec-2025,Rail,4450,Delivered
SH10385,SO10385,W015,18-Mar-2025,25-Mar-2025,Air,1576,Delivered
SH10386,SO10386,W012,02-Nov-2025,06-Nov-2025,Road,1252,Delivered
SH10387,SO10387,W020,08-Oct-2025,14-Oct-2025,Road,1012,Delivered
SH10388,SO10388,W015,19-Nov-2025,24-Nov-2025,Road,5154,Delivered
SH10389,SO10389,W014,22-May-2025,29-May-2025,Road,1828,Delivered
SH10390,SO10390,W008,25-Dec-2025,01-Jan-2026,Road,7249,Delivered
SH10391,SO10391,W012,18-Oct-2025,27-Oct-2025,Air,6971,Cancelled
SH10392,SO10392,W009,12-Aug-2025,16-Aug-2025,Road,5656,Delivered
SH10393,SO10393,W005,17-Aug-2025,24-Aug-2025,Road,631,Delivered
SH10394,SO10394,W017,07-Feb-2025,15-Feb-2025,Air,7675,Delivered
SH10395,SO10395,W009,28-Aug-2025,01-Sep-2025,Rail,6014,Delivered
SH10396,SO10396,W019,14-Jun-2025,21-Jun-2025,Road,6546,Delivered
SH10397,SO10397,W018,23-Aug-2025,01-Sep-2025,Road,7407,Delivered
SH10398,SO10398,W010,06-Oct-2025,10-Oct-2025,Air,6752,Delivered
SH10399,SO10399,W006,27-Oct-2025,29-Oct-2025,Road,6841,Cancelled
SH10400,SO10400,W019,01-Feb-2025,08-Feb-2025,Rail,7769,Delivered
SH10401,SO10401,W010,22-Oct-2025,23-Oct-2025,Road,4045,Delivered
SH10402,SO10402,W001,22-Sep-2025,28-Sep-2025,Road,2155,Delivered
SH10403,SO10403,W004,12-Jul-2025,16-Jul-2025,Road,6396,Delivered
SH10404,SO10404,W018,02-Sep-2025,03-Sep-2025,Road,4085,Delivered
SH10405,SO10405,W003,03-Mar-2025,09-Mar-2025,Road,6495,Delivered
SH10406,SO10406,W015,22-Feb-2025,25-Feb-2025,Air,5771,In Transit
SH10407,SO10407,W005,21-Apr-2025,23-Apr-2025,Air,2360,Delivered
SH10408,SO10408,W007,14-Aug-2025,19-Aug-2025,Rail,1536,Delivered
SH10409,SO10409,W003,19-May-2025,26-May-2025,Road,3217,Delivered
SH10410,SO10410,W019,12-Sep-2025,19-Sep-2025,Road,3992,Delivered
SH10411,SO10411,W010,30-Apr-2025,01-May-2025,Road,1019,In Transit
SH10412,SO10412,W003,04-Dec-2025,11-Dec-2025,Sea,6511,Delivered
SH10413,SO10413,W005,29-Apr-2025,07-May-2025,Rail,3116,Delivered
SH10414,SO10414,W019,13-Dec-2025,18-Dec-2025,Road,1235,Delayed
SH10415,SO10415,W002,28-Sep-2025,07-Oct-2025,Road,7490,Delivered
SH10416,SO10416,W014,15-Feb-2025,21-Feb-2025,Rail,2714,Delayed
SH10417,SO10417,W020,25-Mar-2025,29-Mar-2025,Road,494,Delivered
SH10418,SO10418,W002,18-Nov-2025,24-Nov-2025,Road,7074,Cancelled
SH10419,SO10419,W009,29-May-2025,01-Jun-2025,Air,7622,Delivered
SH10420,SO10420,W001,11-Jan-2025,19-Jan-2025,Rail,992,Delivered
SH10421,SO10421,W019,05-Jun-2025,13-Jun-2025,Road,4456,Delivered
SH10422,SO10422,W003,28-Oct-2025,31-Oct-2025,Road,7092,Delivered
SH10423,SO10423,W016,05-Jul-2025,11-Jul-2025,Road,6527,Delivered
SH10424,SO10424,W017,25-Oct-2025,03-Nov-2025,Air,4831,Delivered
SH10425,SO10425,W011,17-Jan-2025,23-Jan-2025,Road,2740,Delivered
SH10426,SO10426,W008,01-Mar-2025,04-Mar-2025,Road,5346,Delivered
SH10427,SO10427,W004,15-Feb-2025,22-Feb-2025,Air,5587,Delivered
SH10428,SO10428,W017,15-Jul-2025,23-Jul-2025,Road,3649,Delivered
SH10429,SO10429,W016,20-Aug-2025,25-Aug-2025,Air,4554,Delivered
SH10430,SO10430,W015,29-Jun-2025,07-Jul-2025,Road,4152,Delivered
SH10431,SO10431,W007,24-Aug-2025,26-Aug-2025,Sea,3173,Delivered
SH10432,SO10432,W017,19-Feb-2025,26-Feb-2025,Air,6849,Delivered
SH10433,SO10433,W013,25-Jan-2025,26-Jan-2025,Air,4751,Delivered
SH10434,SO10434,W005,04-Apr-2025,07-Apr-2025,Road,4170,Delivered
SH10435,SO10435,W005,18-Dec-2025,23-Dec-2025,Road,1848,Delivered
SH10436,SO10436,W017,17-Mar-2025,26-Mar-2025,Sea,7581,Delivered
SH10437,SO10437,W007,05-Jun-2025,10-Jun-2025,Road,2319,Delivered
SH10438,SO10438,W012,20-Sep-2025,29-Sep-2025,Sea,833,In Transit
SH10439,SO10439,W017,09-Jun-2025,13-Jun-2025,Road,755,Cancelled
SH10440,SO10440,W011,21-Mar-2025,24-Mar-2025,Air,5849,Delivered
SH10441,SO10441,W018,11-Apr-2025,19-Apr-2025,Road,6435,Delivered
SH10442,SO10442,W011,07-Jul-2025,10-Jul-2025,Rail,975,Delivered
SH10443,SO10443,W011,01-Dec-2025,05-Dec-2025,Road,5732,Delivered
SH10444,SO10444,W012,26-Mar-2025,04-Apr-2025,Road,4032,Delivered
SH10445,SO10445,W016,24-Feb-2025,01-Mar-2025,Road,1318,In Transit
SH10446,SO10446,W005,27-Apr-2025,06-May-2025,Air,6546,Delivered
SH10447,SO10447,W010,13-Dec-2025,17-Dec-2025,Rail,2155,Delivered
SH10448,SO10448,W004,05-Feb-2025,08-Feb-2025,Sea,2194,Delivered
SH10449,SO10449,W018,05-Nov-2025,13-Nov-2025,Road,4595,In Transit
SH10450,SO10450,W013,08-Sep-2025,15-Sep-2025,Road,6407,Delivered
SH10451,SO10451,W005,02-Jun-2025,09-Jun-2025,Sea,6666,Delivered
SH10452,SO10452,W006,09-May-2025,18-May-2025,Road,7304,Delivered
SH10453,SO10453,W018,17-Feb-2025,19-Feb-2025,Road,2044,Delivered
SH10454,SO10454,W020,14-Oct-2025,19-Oct-2025,Rail,5992,Delayed
SH10455,SO10455,W014,09-Jun-2025,17-Jun-2025,Air,1957,Delivered
SH10456,SO10456,W019,18-Dec-2025,25-Dec-2025,Road,1963,Delivered
SH10457,SO10457,W008,03-Jun-2025,11-Jun-2025,Road,1500,Delivered
SH10458,SO10458,W002,23-Jun-2025,29-Jun-2025,Road,5019,Delivered
SH10459,SO10459,W019,03-May-2025,09-May-2025,Air,7740,Delivered
SH10460,SO10460,W001,14-Jun-2025,22-Jun-2025,Rail,4376,Delivered
SH10461,SO10461,W011,29-Oct-2025,01-Nov-2025,Road,2983,Delivered
SH10462,SO10462,W014,16-Mar-2025,23-Mar-2025,Road,7733,Delivered
SH10463,SO10463,W002,18-Nov-2025,21-Nov-2025,Road,5487,Delivered
SH10464,SO10464,W020,30-Dec-2025,02-Jan-2026,Road,5255,Delivered
SH10465,SO10465,W014,16-Oct-2025,21-Oct-2025,Road,7332,Delivered
SH10466,SO10466,W019,03-Oct-2025,06-Oct-2025,Rail,1852,Delivered
SH10467,SO10467,W011,16-Jan-2025,22-Jan-2025,Road,5575,In Transit
SH10468,SO10468,W007,06-Mar-2025,15-Mar-2025,Rail,2100,Delivered
SH10469,SO10469,W006,21-Oct-2025,22-Oct-2025,Road,2495,Delivered
SH10470,SO10470,W003,17-Nov-2025,20-Nov-2025,Air,6774,Delivered
SH10471,SO10471,W019,15-Oct-2025,16-Oct-2025,Road,6489,Delivered
SH10472,SO10472,W007,13-Sep-2025,19-Sep-2025,Road,6105,Delivered
SH10473,SO10473,W004,17-Mar-2025,25-Mar-2025,Road,1916,Delivered
SH10474,SO10474,W007,06-Jul-2025,07-Jul-2025,Road,6380,Delivered
SH10475,SO10475,W009,25-Nov-2025,02-Dec-2025,Road,2591,Delayed
SH10476,SO10476,W014,08-Mar-2025,17-Mar-2025,Road,2448,Delivered
SH10477,SO10477,W006,19-Dec-2025,25-Dec-2025,Road,6015,Delivered
SH10478,SO10478,W004,18-Jun-2025,20-Jun-2025,Road,5137,Delivered
SH10479,SO10479,W005,07-Jun-2025,13-Jun-2025,Road,4868,Delivered
SH10480,SO10480,W012,06-Jul-2025,11-Jul-2025,Rail,4260,Delivered
SH10481,SO10481,W001,26-May-2025,28-May-2025,Rail,3356,Delivered
SH10482,SO10482,W016,29-Dec-2025,03-Jan-2026,Road,1042,Delivered
SH10483,SO10483,W009,05-Mar-2025,08-Mar-2025,Rail,7137,Delivered
SH10484,SO10484,W019,03-Jan-2025,07-Jan-2025,Road,6263,Delivered
SH10485,SO10485,W017,10-Jan-2025,12-Jan-2025,Road,6782,Delivered
SH10486,SO10486,W010,03-Sep-2025,11-Sep-2025,Road,5740,Delivered
SH10487,SO10487,W012,28-May-2025,02-Jun-2025,Air,6030,Delivered
SH10488,SO10488,W004,23-Apr-2025,28-Apr-2025,Road,1192,Delivered
SH10489,SO10489,W007,01-Apr-2025,06-Apr-2025,Road,3150,Delivered
SH10490,SO10490,W005,21-Mar-2025,29-Mar-2025,Rail,405,In Transit
SH10491,SO10491,W005,06-Dec-2025,14-Dec-2025,Road,3819,Delivered
SH10492,SO10492,W017,31-Mar-2025,08-Apr-2025,Road,5167,Delivered
SH10493,SO10493,W014,12-Jul-2025,19-Jul-2025,Road,7783,Delivered
SH10494,SO10494,W018,25-Feb-2025,04-Mar-2025,Rail,2063,In Transit
SH10495,SO10495,W001,20-May-2025,27-May-2025,Air,1442,Delivered
SH10496,SO10496,W016,02-Jun-2025,09-Jun-2025,Road,5359,Delivered
SH10497,SO10497,W010,05-Feb-2025,06-Feb-2025,Sea,3628,Delivered
SH10498,SO10498,W003,14-May-2025,23-May-2025,Road,4497,Delivered
SH10499,SO10499,W020,15-Aug-2025,17-Aug-2025,Sea,2763,In Transit
SH10500,SO10500,W004,03-Mar-2025,12-Mar-2025,Rail,5749,Delivered
SH10501,SO10501,W001,08-Jul-2025,13-Jul-2025,Road,4812,Delivered
SH10502,SO10502,W013,10-Jan-2025,18-Jan-2025,Road,5253,Delivered
SH10503,SO10503,W004,11-Apr-2025,15-Apr-2025,Air,6275,Delivered
SH10504,SO10504,W020,20-Apr-2025,23-Apr-2025,Air,7743,Delivered
SH10505,SO10505,W002,01-Feb-2025,08-Feb-2025,Road,5908,Delivered
SH10506,SO10506,W014,17-Oct-2025,19-Oct-2025,Road,2795,Cancelled
SH10507,SO10507,W005,07-Jul-2025,12-Jul-2025,Road,6418,Delivered
SH10508,SO10508,W017,28-Jun-2025,02-Jul-2025,Road,6726,Cancelled
SH10509,SO10509,W012,05-Feb-2025,11-Feb-2025,Rail,3711,Delivered
SH10510,SO10510,W016,19-Oct-2025,25-Oct-2025,Road,5338,Delayed
SH10511,SO10511,W018,13-Nov-2025,21-Nov-2025,Rail,6513,Delivered
SH10512,SO10512,W015,21-Apr-2025,27-Apr-2025,Road,4412,Delivered
SH10513,SO10513,W012,26-Aug-2025,30-Aug-2025,Sea,3553,Delivered
SH10514,SO10514,W006,22-Jun-2025,30-Jun-2025,Road,5326,Delivered
SH10515,SO10515,W002,13-Feb-2025,15-Feb-2025,Sea,449,Delivered
SH10516,SO10516,W007,02-Aug-2025,11-Aug-2025,Sea,5879,Delivered
SH10517,SO10517,W020,29-Oct-2025,02-Nov-2025,Road,4638,Delivered
SH10518,SO10518,W013,13-Oct-2025,16-Oct-2025,Road,5436,Delivered
SH10519,SO10519,W003,22-Jun-2025,26-Jun-2025,Rail,3161,Delivered
SH10520,SO10520,W005,06-Feb-2025,09-Feb-2025,Rail,7571,Delivered
SH10521,SO10521,W005,09-Oct-2025,18-Oct-2025,Air,5095,Delivered
SH10522,SO10522,W017,09-Oct-2025,16-Oct-2025,Road,7284,Delivered
SH10523,SO10523,W009,03-Jul-2025,07-Jul-2025,Road,5121,Delivered
SH10524,SO10524,W014,11-Dec-2025,19-Dec-2025,Rail,5982,Delivered
SH10525,SO10525,W015,24-Jan-2025,26-Jan-2025,Road,822,Delivered
SH10526,SO10526,W016,22-Nov-2025,24-Nov-2025,Road,1689,Delivered
SH10527,SO10527,W006,25-Mar-2025,27-Mar-2025,Road,4836,Delivered
SH10528,SO10528,W007,12-Nov-2025,15-Nov-2025,Road,1074,Delivered
SH10529,SO10529,W017,28-Aug-2025,06-Sep-2025,Air,5408,Delivered
SH10530,SO10530,W017,17-May-2025,26-May-2025,Air,7398,In Transit
SH10531,SO10531,W006,13-Dec-2025,15-Dec-2025,Road,5319,Delivered
SH10532,SO10532,W016,12-Aug-2025,14-Aug-2025,Sea,1824,Delivered
SH10533,SO10533,W003,25-May-2025,26-May-2025,Road,1175,Delayed
SH10534,SO10534,W016,13-Mar-2025,18-Mar-2025,Road,5330,Delivered
SH10535,SO10535,W005,02-Jan-2025,07-Jan-2025,Road,4235,Delivered
SH10536,SO10536,W009,15-Mar-2025,19-Mar-2025,Road,3577,Delivered
SH10537,SO10537,W008,22-Jul-2025,29-Jul-2025,Air,2216,Delivered
SH10538,SO10538,W004,10-Apr-2025,18-Apr-2025,Air,3913,Delivered
SH10539,SO10539,W004,13-Nov-2025,22-Nov-2025,Rail,5420,In Transit
SH10540,SO10540,W012,15-Jun-2025,21-Jun-2025,Road,5121,Delivered
SH10541,SO10541,W012,30-Jun-2025,03-Jul-2025,Road,860,Delivered
SH10542,SO10542,W018,11-Oct-2025,19-Oct-2025,Road,3215,Delivered
SH10543,SO10543,W010,19-Jun-2025,23-Jun-2025,Road,7572,Delivered
SH10544,SO10544,W007,28-Nov-2025,06-Dec-2025,Air,6005,Delivered
SH10545,SO10545,W018,29-Sep-2025,02-Oct-2025,Road,1679,In Transit
SH10546,SO10546,W014,28-Dec-2025,05-Jan-2026,Road,2914,In Transit
SH10547,SO10547,W019,19-Jun-2025,27-Jun-2025,Road,2302,Delivered
SH10548,SO10548,W002,05-Oct-2025,07-Oct-2025,Rail,6891,Cancelled
SH10549,SO10549,W017,15-Apr-2025,21-Apr-2025,Air,7924,Delivered
SH10550,SO10550,W016,23-Sep-2025,25-Sep-2025,Air,3390,In Transit
SH10551,SO10551,W005,09-Sep-2025,16-Sep-2025,Rail,7917,Cancelled
SH10552,SO10552,W012,08-Sep-2025,11-Sep-2025,Road,5764,Delivered
SH10553,SO10553,W017,27-Sep-2025,05-Oct-2025,Air,6228,Delivered
SH10554,SO10554,W018,12-May-2025,20-May-2025,Road,4291,Delivered
SH10555,SO10555,W010,19-Mar-2025,23-Mar-2025,Road,7316,Delivered
SH10556,SO10556,W003,08-Feb-2025,10-Feb-2025,Road,7146,Delivered
SH10557,SO10557,W014,05-Sep-2025,11-Sep-2025,Road,3913,Delivered
SH10558,SO10558,W004,30-Jan-2025,01-Feb-2025,Rail,7500,Delivered
SH10559,SO10559,W018,12-Feb-2025,14-Feb-2025,Rail,479,Delivered
SH10560,SO10560,W005,26-Jan-2025,29-Jan-2025,Road,5897,Delivered
SH10561,SO10561,W016,18-Jul-2025,25-Jul-2025,Air,1014,Delivered
SH10562,SO10562,W019,28-Jul-2025,06-Aug-2025,Road,3815,Delivered
SH10563,SO10563,W012,19-Mar-2025,25-Mar-2025,Road,2934,In Transit
SH10564,SO10564,W017,08-Oct-2025,14-Oct-2025,Air,1752,Delivered
SH10565,SO10565,W011,19-Apr-2025,28-Apr-2025,Road,2964,Delivered
SH10566,SO10566,W011,02-Nov-2025,05-Nov-2025,Road,4553,Delivered
SH10567,SO10567,W005,27-Oct-2025,01-Nov-2025,Road,1437,Cancelled
SH10568,SO10568,W009,05-Dec-2025,13-Dec-2025,Road,3019,Delivered
SH10569,SO10569,W018,22-Feb-2025,03-Mar-2025,Road,4112,Delivered
SH10570,SO10570,W020,12-Oct-2025,16-Oct-2025,Air,5727,Delivered
SH10571,SO10571,W011,22-Jun-2025,01-Jul-2025,Sea,3441,Delivered
SH10572,SO10572,W002,22-Dec-2025,26-Dec-2025,Road,1310,Delivered
SH10573,SO10573,W008,25-Mar-2025,29-Mar-2025,Rail,6572,Delivered
SH10574,SO10574,W009,01-Aug-2025,08-Aug-2025,Sea,924,Delivered
SH10575,SO10575,W003,08-Aug-2025,17-Aug-2025,Rail,828,Delivered
SH10576,SO10576,W020,06-Feb-2025,07-Feb-2025,Air,7976,Delayed
SH10577,SO10577,W009,10-Oct-2025,12-Oct-2025,Road,596,Cancelled
SH10578,SO10578,W001,06-Aug-2025,11-Aug-2025,Road,1301,Delivered
SH10579,SO10579,W005,27-Dec-2025,30-Dec-2025,Road,920,In Transit
SH10580,SO10580,W013,13-Nov-2025,22-Nov-2025,Road,7717,In Transit
SH10581,SO10581,W009,27-Mar-2025,29-Mar-2025,Rail,7341,Delivered
SH10582,SO10582,W014,26-Aug-2025,01-Sep-2025,Road,7760,Delivered
SH10583,SO10583,W014,24-Jun-2025,01-Jul-2025,Air,2155,Delivered
SH10584,SO10584,W006,06-Feb-2025,08-Feb-2025,Road,1442,Delivered
SH10585,SO10585,W016,28-May-2025,02-Jun-2025,Road,630,Delivered
SH10586,SO10586,W010,19-Dec-2025,24-Dec-2025,Road,4830,Delivered
SH10587,SO10587,W001,31-Jul-2025,06-Aug-2025,Road,743,Delivered
SH10588,SO10588,W020,12-Jun-2025,18-Jun-2025,Road,1196,In Transit
SH10589,SO10589,W002,17-Aug-2025,19-Aug-2025,Air,4149,Delivered
SH10590,SO10590,W018,15-Jun-2025,16-Jun-2025,Road,5072,Delivered
SH10591,SO10591,W011,19-Nov-2025,27-Nov-2025,Road,3221,In Transit
SH10592,SO10592,W003,23-Aug-2025,27-Aug-2025,Road,1368,Delivered
SH10593,SO10593,W001,03-Aug-2025,07-Aug-2025,Rail,3972,Delivered
SH10594,SO10594,W019,15-Feb-2025,24-Feb-2025,Sea,6386,Delivered
SH10595,SO10595,W003,05-Aug-2025,06-Aug-2025,Road,3194,Delivered
SH10596,SO10596,W008,17-Apr-2025,26-Apr-2025,Road,4963,Cancelled
SH10597,SO10597,W019,25-Feb-2025,05-Mar-2025,Road,3224,Delayed
SH10598,SO10598,W015,29-Apr-2025,04-May-2025,Road,1921,Delivered
SH10599,SO10599,W017,24-May-2025,25-May-2025,Rail,4317,Delivered
SH10600,SO10600,W006,06-Apr-2025,11-Apr-2025,Air,3240,Delivered
SH10601,SO10601,W015,06-Jan-2025,08-Jan-2025,Road,3893,Delivered
SH10602,SO10602,W019,24-May-2025,26-May-2025,Road,6268,Delivered
SH10603,SO10603,W013,16-Jul-2025,18-Jul-2025,Road,564,Delivered
SH10604,SO10604,W016,28-Jun-2025,05-Jul-2025,Road,865,Delivered
SH10605,SO10605,W016,30-Oct-2025,01-Nov-2025,Road,7945,Delivered
SH10606,SO10606,W005,08-Jul-2025,09-Jul-2025,Air,609,Delivered
SH10607,SO10607,W008,25-Feb-2025,01-Mar-2025,Road,4125,Delivered
SH10608,SO10608,W011,15-Apr-2025,19-Apr-2025,Road,7608,Delivered
SH10609,SO10609,W017,30-Aug-2025,02-Sep-2025,Road,7609,Delivered
SH10610,SO10610,W017,31-Oct-2025,05-Nov-2025,Air,905,Delivered
SH10611,SO10611,W018,14-Aug-2025,17-Aug-2025,Air,7972,Delivered
SH10612,SO10612,W006,16-May-2025,24-May-2025,Road,7268,Delivered
SH10613,SO10613,W012,18-May-2025,20-May-2025,Air,7485,In Transit
SH10614,SO10614,W011,15-Jan-2025,23-Jan-2025,Road,7874,Delivered
SH10615,SO10615,W019,06-Nov-2025,11-Nov-2025,Road,7497,Cancelled
SH10616,SO10616,W012,01-Dec-2025,08-Dec-2025,Rail,3146,Delivered
SH10617,SO10617,W015,16-Jul-2025,23-Jul-2025,Road,1595,Delivered
SH10618,SO10618,W005,10-Jan-2025,12-Jan-2025,Road,252,Delivered
SH10619,SO10619,W016,20-Jan-2025,25-Jan-2025,Road,4382,Delivered
SH10620,SO10620,W006,26-Nov-2025,03-Dec-2025,Rail,3540,Delivered
SH10621,SO10621,W005,05-Sep-2025,10-Sep-2025,Sea,5608,Delivered
SH10622,SO10622,W007,31-May-2025,06-Jun-2025,Rail,1407,Cancelled
SH10623,SO10623,W004,27-Aug-2025,30-Aug-2025,Sea,465,Delivered
SH10624,SO10624,W005,18-Dec-2025,22-Dec-2025,Road,2223,Delivered
SH10625,SO10625,W011,04-Jan-2025,05-Jan-2025,Rail,2122,Delivered
SH10626,SO10626,W017,12-May-2025,17-May-2025,Road,454,In Transit
SH10627,SO10627,W020,23-Apr-2025,01-May-2025,Road,3815,Delivered
SH10628,SO10628,W011,22-Jul-2025,24-Jul-2025,Air,5264,Delivered
SH10629,SO10629,W007,15-Jul-2025,20-Jul-2025,Air,1117,Delivered
SH10630,SO10630,W018,21-Apr-2025,24-Apr-2025,Sea,1634,Delivered
SH10631,SO10631,W003,10-Jul-2025,14-Jul-2025,Road,4858,Delivered
SH10632,SO10632,W003,31-Aug-2025,04-Sep-2025,Road,3804,In Transit
SH10633,SO10633,W001,25-Nov-2025,26-Nov-2025,Road,4466,Delivered
SH10634,SO10634,W013,02-Jan-2026,05-Jan-2026,Sea,5793,Delivered
SH10635,SO10635,W005,21-Jan-2025,30-Jan-2025,Road,5767,Delivered
SH10636,SO10636,W006,25-Apr-2025,28-Apr-2025,Rail,3072,Delivered
SH10637,SO10637,W002,24-Jun-2025,03-Jul-2025,Air,5833,Delivered
SH10638,SO10638,W011,14-Nov-2025,19-Nov-2025,Road,1105,Cancelled
SH10639,SO10639,W003,20-Aug-2025,25-Aug-2025,Road,1013,Delivered
SH10640,SO10640,W010,24-Nov-2025,29-Nov-2025,Road,3562,Delivered
SH10641,SO10641,W017,12-Mar-2025,20-Mar-2025,Rail,4847,Delivered
SH10642,SO10642,W011,30-Nov-2025,05-Dec-2025,Road,3140,Delivered
SH10643,SO10643,W008,08-Mar-2025,10-Mar-2025,Air,3241,Delivered
SH10644,SO10644,W004,05-Jul-2025,09-Jul-2025,Road,7547,Delivered
SH10645,SO10645,W006,22-Aug-2025,29-Aug-2025,Road,6580,Delayed
SH10646,SO10646,W014,11-Feb-2025,19-Feb-2025,Road,2359,Delivered
SH10647,SO10647,W019,29-Mar-2025,30-Mar-2025,Sea,1832,Delivered
SH10648,SO10648,W010,21-Nov-2025,22-Nov-2025,Road,7224,Delivered
SH10649,SO10649,W002,26-Mar-2025,30-Mar-2025,Air,6613,Delivered
SH10650,SO10650,W001,13-Sep-2025,21-Sep-2025,Road,3846,Delivered
SH10651,SO10651,W019,15-Aug-2025,20-Aug-2025,Air,786,Delivered
SH10652,SO10652,W001,02-May-2025,11-May-2025,Road,535,Delivered
SH10653,SO10653,W005,28-Dec-2025,31-Dec-2025,Air,237,Delivered
SH10654,SO10654,W009,11-Jan-2025,20-Jan-2025,Air,414,In Transit
SH10655,SO10655,W010,04-Sep-2025,09-Sep-2025,Road,534,Delivered
SH10656,SO10656,W016,18-Dec-2025,24-Dec-2025,Sea,2837,Delivered
SH10657,SO10657,W007,29-Oct-2025,02-Nov-2025,Road,520,Delivered
SH10658,SO10658,W012,06-May-2025,11-May-2025,Air,680,Delivered
SH10659,SO10659,W003,07-Nov-2025,09-Nov-2025,Road,1923,Delivered
SH10660,SO10660,W019,09-Feb-2025,12-Feb-2025,Air,6940,Delayed
SH10661,SO10661,W004,17-Sep-2025,22-Sep-2025,Sea,1870,Delivered
SH10662,SO10662,W007,02-Nov-2025,03-Nov-2025,Air,7188,Delivered
SH10663,SO10663,W015,17-Jun-2025,18-Jun-2025,Road,2076,Delivered
